light_cozie,noise_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,thermal_cozie
10.0,10.0,cresh16,88.155,49.0,50.0,25.4529,-0.8746197071393959,-0.4848096202463368,0.7818314824680297,0.6234898018587336,11.0
10.0,10.0,cresh16,84.5618,48.0,45.0,25.4675,-0.9081431738250814,-0.41865973753742797,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,79.8626,46.0,46.0,25.4227,-0.9550199444571866,-0.29654157497557104,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,80.8902,46.0,48.0,25.4091,-0.9733792584604484,-0.22920039092241415,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,74.9778,684.0,66.0,26.813,-0.9920049496797151,-0.12619896913583006,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,75.5165,690.0,54.0,27.0164,-0.9993908270190958,-0.034899496702500754,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,79.6283,47.0,53.0,25.5259,-0.9990482215818578,0.04361938736533577,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,52.0478,74.0,47.0,24.8187,-0.5372996083468239,-0.8433914458128856,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,75.5451,49.0,52.0,25.3225,-0.7040147244559685,-0.7101853756232853,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,75.6688,47.0,52.0,25.5875,-0.7431448254773942,-0.6691306063588581,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,73.3007,46.0,48.0,25.4227,-0.7632324697825288,-0.6461239796429639,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,71.8865,46.0,51.0,25.381,-0.8012538126910604,-0.5983246005706593,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,74.8897,46.0,56.0,25.5729,-0.8746197071393959,-0.4848096202463368,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,78.4674,46.0,49.0,25.8211,-0.9063077870366502,-0.4226182617406991,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,73.1283,46.0,54.0,25.3945,-0.9335804264972016,-0.3583679495453007,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,76.2635,46.0,62.0,25.5729,-0.9483236552061992,-0.3173046564050926,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,77.102,46.0,46.0,25.6146,-0.9702957262759964,-0.2419218955996678,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,80.1456,46.0,55.0,25.8347,-0.9832549075639544,-0.18223552549214775,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,81.3053,46.0,54.0,25.8795,-0.9953961983671789,-0.0958457525202244,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh16,83.0846,46.0,46.0,25.7178,-0.9998476951563912,0.01745240643728313,0.9749279121818236,-0.22252093395631434,10.0
