heartRate_cozie,light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
75.0,10.0,10.0,10.0,cresh18,80.5108,46.0,53.0,25.8493,30.0,-0.9647873238288128,-0.2630312144579752,0.9749279121818236,-0.22252093395631434
76.0,10.0,10.0,11.0,cresh21,79.7591,46.0,49.0,25.8493,28.125,-0.9670459389139431,-0.25460194820552773,0.9749279121818236,-0.22252093395631434
96.0,10.0,10.0,10.0,cresh16,77.102,46.0,46.0,25.6146,28.125,-0.9702957262759965,-0.2419218955996678,0.9749279121818236,-0.22252093395631434
115.0,10.0,11.0,10.0,cresh23,76.1767,46.0,48.0,25.5124,27.5,-0.9723699203976767,-0.23344536385590517,0.9749279121818236,-0.22252093395631434
86.0,9.0,10.0,10.0,cresh25,77.2257,92.0,65.0,28.0125,30.0,-0.9723699203976767,-0.23344536385590517,0.9749279121818236,-0.22252093395631434
86.0,9.0,10.0,10.0,cresh25,78.0012,90.0,67.0,28.0573,29.875,-0.9790454724845838,-0.20364175114017735,0.9749279121818236,-0.22252093395631434
75.0,10.0,10.0,10.0,cresh18,81.5872,47.0,56.0,25.8075,29.375,-0.981627183447664,-0.1908089953765446,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,11.0,cresh21,81.0698,47.0,63.0,25.8493,28.25,-0.9824503977255097,-0.18652403600873468,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh16,80.1456,46.0,55.0,25.8347,28.0,-0.9832549075639545,-0.18223552549214778,0.9749279121818236,-0.22252093395631434
113.0,10.0,11.0,10.0,cresh23,78.5019,46.0,52.0,25.673000000000002,27.625,-0.984807753012208,-0.17364817766693033,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh19,73.3768,1176.0,49.0,26.9569,28.5,-0.9876883405951377,-0.15643446504023106,0.9749279121818236,-0.22252093395631434
67.0,10.0,10.0,10.0,cresh18,76.0446,46.0,53.0,25.3945,29.125,-0.9925461516413221,-0.12186934340514717,0.9749279121818236,-0.22252093395631434
85.0,10.0,10.0,10.0,cresh21,78.5114,46.0,56.0,25.4957,28.125,-0.9935718556765875,-0.11320321376790694,0.9749279121818236,-0.22252093395631434
93.0,10.0,10.0,10.0,cresh16,81.3053,46.0,54.0,25.8795,27.875,-0.9953961983671787,-0.09584575252022441,0.9749279121818236,-0.22252093395631434
81.0,10.0,10.0,10.0,cresh19,77.2554,46.0,55.0,25.4675,28.125,-0.9972501850994857,-0.07410849019539924,0.9749279121818236,-0.22252093395631434
73.0,10.0,10.0,10.0,cresh18,80.0802,45.0,57.0,25.5426,29.125,-0.9986295347545738,-0.052335956242944306,0.9749279121818236,-0.22252093395631434
64.0,10.0,10.0,10.0,cresh19,80.9176,46.0,48.0,25.6313,28.375,-0.9988483864849507,-0.0479781285213438,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh21,80.0576,46.0,46.0,25.7043,27.625,-0.9997620270799091,-0.021814885034560836,0.9749279121818236,-0.22252093395631434
81.0,10.0,10.0,10.0,cresh21,80.0576,46.0,46.0,25.7043,27.75,-0.9997620270799091,-0.021814885034560836,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh20,78.5757,47.0,52.0,25.4227,28.25,-0.9999619230641713,-0.008726535498373576,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh16,83.0846,46.0,46.0,25.7178,28.375,-0.9998476951563913,0.01745240643728313,0.9749279121818236,-0.22252093395631434
73.0,10.0,10.0,10.0,cresh18,83.3677,46.0,48.0,25.866,29.625,-0.9996573249755573,0.026176948307873114,0.9749279121818236,-0.22252093395631434
70.0,10.0,10.0,10.0,cresh19,82.1973,46.0,45.0,25.8211,30.0,-0.9993908270190958,0.03489949670250128,0.9749279121818236,-0.22252093395631434
70.0,10.0,10.0,9.0,cresh20,79.8126,47.0,51.0,25.381,28.375,-0.996917333733128,0.07845909572784521,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh16,81.9488,45.0,45.0,25.7491,28.25,-0.9940563382223196,0.10886687485196471,0.9749279121818236,-0.22252093395631434
75.0,10.0,10.0,9.0,cresh20,81.0829,46.0,44.0,25.4529,28.375,-0.9896513868196702,0.14349262199117904,0.9749279121818236,-0.22252093395631434
72.0,10.0,10.0,11.0,cresh18,82.8087,46.0,45.0,25.7491,29.625,-0.9855560590580777,0.1693495038490245,0.9749279121818236,-0.22252093395631434
83.0,10.0,10.0,10.0,cresh16,80.8379,47.0,45.0,25.6313,27.875,-0.9840406976462908,0.17794354547384197,0.9749279121818236,-0.22252093395631434
74.0,10.0,10.0,10.0,cresh19,83.3344,1167.0,45.0,26.9715,28.625,-0.9799247046208297,0.19936793441719694,0.9749279121818236,-0.22252093395631434
87.0,10.0,10.0,9.0,cresh20,84.3834,1161.0,47.0,27.0299,28.125,-0.9762960071199335,0.21643961393810243,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,10.0,cresh16,79.3928,46.0,55.0,25.4091,28.125,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
69.0,10.0,10.0,10.0,cresh18,73.0676,45.0,54.0,25.8211,28.375,-0.9288095528719241,0.3705574375098364,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh16,73.3293,44.0,54.0,25.8493,27.5,-0.9222009716704518,0.3867109616368206,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,10.0,cresh18,73.1211,44.0,53.0,25.9828,28.375,-0.9006982393225877,0.43444525740441736,0.9749279121818236,-0.22252093395631434
67.0,10.0,10.0,9.0,cresh19,71.7545,44.0,53.0,25.9515,28.125,-0.8870108331782216,0.4617486132350341,0.9749279121818236,-0.22252093395631434
85.0,10.0,10.0,10.0,cresh16,71.2645,44.0,50.0,25.9379,27.75,-0.8849876374630419,0.4656145203251113,0.9749279121818236,-0.22252093395631434
96.0,10.0,10.0,10.0,cresh16,71.4762,44.0,50.0,25.9963,28.125,-0.8594064115014526,0.5112930860770522,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh20,70.9552,42.0,61.0,25.9963,30.125,-0.8265897491271887,0.5628049276950685,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh20,71.2657,43.0,61.0,26.0547,30.125,-0.8241261886220159,0.5664062369248325,0.9749279121818236,-0.22252093395631434
85.0,10.0,10.0,10.0,cresh16,73.4434,43.0,62.0,26.2195,27.75,-0.8115739819650123,0.5842496656374344,0.9749279121818236,-0.22252093395631434
76.0,10.0,10.0,9.0,cresh18,85.5597,1154.0,48.0,27.2667,28.375,-0.7880107536067218,0.6156614753256585,0.9749279121818236,-0.22252093395631434
71.0,10.0,10.0,9.0,cresh19,71.9389,43.0,51.0,26.0245,27.75,-0.7660444431189781,0.6427876096865393,0.9749279121818236,-0.22252093395631434
72.0,10.0,10.0,10.0,cresh18,80.8628,1157.0,48.0,27.0164,28.25,-0.7431448254773947,0.6691306063588578,0.9749279121818236,-0.22252093395631434
74.0,10.0,10.0,9.0,cresh19,69.8122,43.0,51.0,26.0693,28.375,-0.7163019434246545,0.69779045984168,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,10.0,cresh20,69.3817,42.0,53.0,26.0412,30.625,-0.7163019434246545,0.69779045984168,0.9749279121818236,-0.22252093395631434
94.0,10.0,10.0,10.0,cresh16,83.7887,1156.0,47.0,27.177,28.0,-0.7009092642998508,0.7132504491541817,0.9749279121818236,-0.22252093395631434
70.0,10.0,10.0,10.0,cresh20,69.0879,43.0,53.0,26.0109,29.875,-0.6788007455329417,0.7343225094356856,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,9.0,cresh16,84.9876,1151.0,52.0,27.2083,27.625,-0.6461239796429639,0.7632324697825288,0.9749279121818236,-0.22252093395631434
84.0,9.0,10.0,11.0,cresh24,91.7318,13.0,63.0,27.1215,29.875,-0.6427876096865396,0.7660444431189779,0.9749279121818236,-0.22252093395631434
84.0,10.0,10.0,10.0,cresh19,69.2116,43.0,53.0,26.0547,28.5,-0.6087614290087209,0.7933533402912349,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh16,84.7141,1159.0,55.0,27.2949,27.625,-0.6018150231520483,0.7986355100472928,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,11.0,cresh21,68.6526,44.0,55.0,26.0412,29.375,-0.5591929034707466,0.8290375725550418,0.9749279121818236,-0.22252093395631434
81.0,10.0,10.0,9.0,cresh16,80.4442,1158.0,48.0,27.2083,27.75,-0.5336145159156114,0.8457278217039733,0.9749279121818236,-0.22252093395631434
79.0,9.0,10.0,11.0,cresh24,92.042,13.0,62.0,27.090999999999998,29.875,-0.5075383629607041,0.8616291604415258,0.9749279121818236,-0.22252093395631434
83.0,10.0,10.0,10.0,cresh21,79.9696,1155.0,45.0,26.9434,29.0,-0.4962165036752081,0.8681988144891424,0.9749279121818236,-0.22252093395631434
87.0,10.0,10.0,9.0,cresh16,75.0444,46.0,55.0,25.9828,27.125,-0.4924235601034673,0.8703556959398996,0.9749279121818236,-0.22252093395631434
74.0,10.0,10.0,9.0,cresh18,81.9868,1156.0,50.0,27.0748,28.625,-0.4809887689193877,0.8767267557075077,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,10.0,cresh21,83.9338,1158.0,56.0,27.2949,29.25,-0.4383711467890778,0.8987940462991668,0.9749279121818236,-0.22252093395631434
76.0,10.0,10.0,10.0,cresh19,82.32700000000001,1156.0,55.0,27.4889,28.625,-0.38671096163682095,0.9222009716704517,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,10.0,cresh21,82.2628,1157.0,62.0,27.4586,29.125,-0.37055743750983594,0.9288095528719243,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh16,79.4915,46.0,57.0,26.8798,27.375,-0.3502073812594676,0.9366721892483976,0.9749279121818236,-0.22252093395631434
76.0,10.0,10.0,9.0,cresh18,82.0951,1159.0,61.0,27.4586,28.625,-0.3502073812594676,0.9366721892483976,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh20,82.1224,1156.0,65.0,27.4889,29.5,-0.3461170570774934,0.9381913359224839,0.9749279121818236,-0.22252093395631434
64.0,10.0,10.0,10.0,cresh26,63.12,177.0,53.0,26.2644,28.75,0.5409744713679939,-0.8410390129643924,0.43388373911755823,-0.900968867902419
77.0,10.0,10.0,10.0,cresh19,53.7657,66.0,45.0,24.049,28.875,0.37460659341591224,-0.9271838545667873,0.43388373911755823,-0.900968867902419
91.0,10.0,10.0,10.0,cresh18,81.6359,90.0,65.0,27.5869,29.375,0.3338068592337712,-0.9426414910921783,0.43388373911755823,-0.900968867902419
82.0,10.0,10.0,10.0,cresh19,63.9628,345.0,51.0,24.8375,29.125,0.296541574975571,-0.9550199444571866,0.43388373911755823,-0.900968867902419
76.0,10.0,10.0,10.0,cresh18,63.6001,344.0,54.0,24.9888,28.25,0.267238376078257,-0.963630453208623,0.43388373911755823,-0.900968867902419
74.0,10.0,10.0,11.0,cresh18,63.4014,345.0,43.0,25.0472,28.75,0.25038000405444133,-0.9681476403781077,0.43388373911755823,-0.900968867902419
70.0,10.0,10.0,10.0,cresh19,61.9217,173.0,48.0,26.3992,29.625,0.12186934340514755,-0.992546151641322,0.43388373911755823,-0.900968867902419
67.0,10.0,10.0,11.0,cresh19,62.4071,340.0,55.0,25.1192,29.75,0.05233595624294381,-0.9986295347545738,0.43388373911755823,-0.900968867902419
96.0,10.0,10.0,10.0,cresh16,62.4071,340.0,55.0,25.1192,28.375,0.04797812852134419,-0.9988483864849507,0.43388373911755823,-0.900968867902419
89.0,10.0,11.0,10.0,cresh17,62.3346,342.0,56.0,25.1327,29.25,0.04797812852134419,-0.9988483864849507,0.43388373911755823,-0.900968867902419
74.0,11.0,10.0,11.0,cresh26,84.3442,42.0,45.0,26.8714,27.0,-0.013089595571344391,-0.999914327574007,0.43388373911755823,-0.900968867902419
83.0,10.0,10.0,11.0,cresh30,61.2927,173.0,50.0,26.5624,30.0,-0.10886687485196432,-0.9940563382223196,0.43388373911755823,-0.900968867902419
112.0,10.0,10.0,11.0,cresh21,79.3055,56.0,64.0,29.5064,31.25,-0.11320321376790664,-0.9935718556765875,0.43388373911755823,-0.900968867902419
63.0,11.0,10.0,10.0,cresh26,69.4197,24.0,48.0,26.1131,28.125,-0.16504760586067743,-0.9862856015372314,0.43388373911755823,-0.900968867902419
62.0,11.0,10.0,10.0,cresh26,69.2782,25.0,47.0,26.1413,28.125,-0.16934950384902459,-0.9855560590580777,0.43388373911755823,-0.900968867902419
115.0,10.0,10.0,11.0,cresh21,62.1443,345.0,43.0,24.9575,29.0,-0.1822355254921475,-0.9832549075639546,0.43388373911755823,-0.900968867902419
93.0,10.0,10.0,10.0,cresh26,79.6616,46.0,46.0,27.105,28.75,-0.22920039092241432,-0.9733792584604485,0.43388373911755823,-0.900968867902419
87.0,10.0,10.0,11.0,cresh16,62.193000000000005,335.0,57.0,25.0743,29.625,-0.25038000405444155,-0.9681476403781077,0.43388373911755823,-0.900968867902419
88.0,10.0,10.0,11.0,cresh21,62.1954,336.0,64.0,25.090999999999998,28.625,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
63.0,10.0,10.0,10.0,cresh26,77.6087,38.0,46.0,27.2219,28.375,-0.2672383760782568,-0.9636304532086231,0.43388373911755823,-0.900968867902419
87.0,10.0,10.0,11.0,cresh21,62.3833,335.0,56.0,25.1192,28.375,-0.2672383760782568,-0.9636304532086231,0.43388373911755823,-0.900968867902419
81.0,10.0,10.0,11.0,cresh26,67.737,165.0,64.0,31.885,28.5,-0.2714404498650744,-0.9624552364536473,0.43388373911755823,-0.900968867902419
75.0,10.0,10.0,9.0,cresh17,56.4531,67.0,44.0,22.1506,28.75,-0.3173046564050919,-0.9483236552061994,0.43388373911755823,-0.900968867902419
78.0,10.0,10.0,11.0,cresh19,63.0696,333.0,50.0,24.8688,30.0,-0.4027466898587371,-0.9153114791194472,0.43388373911755823,-0.900968867902419
97.0,10.0,10.0,11.0,cresh21,63.5002,334.0,55.0,24.6488,28.25,-0.4500984410374351,-0.8929789434111369,0.43388373911755823,-0.900968867902419
87.0,10.0,10.0,10.0,cresh28,63.5323,334.0,46.0,24.6759,28.875,-0.46174861323503374,-0.8870108331782218,0.43388373911755823,-0.900968867902419
93.0,10.0,10.0,10.0,cresh20,63.7392,333.0,60.0,24.7072,28.0,-0.47715876025960846,-0.8788171126619654,0.43388373911755823,-0.900968867902419
108.0,10.0,10.0,11.0,cresh16,63.7464,331.0,60.0,24.7353,28.125,-0.48480962024633695,-0.8746197071393959,0.43388373911755823,-0.900968867902419
81.0,10.0,10.0,11.0,cresh19,64.0175,334.0,52.0,24.7072,29.75,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419
77.0,10.0,11.0,11.0,cresh28,63.2242,333.0,57.0,24.9575,29.125,-0.5336145159156115,-0.8457278217039732,0.43388373911755823,-0.900968867902419
114.0,10.0,10.0,9.0,cresh16,62.9352,333.0,45.0,25.090999999999998,28.5,-0.5482932295199137,-0.8362861558477597,0.43388373911755823,-0.900968867902419
91.0,10.0,10.0,11.0,cresh21,62.8579,333.0,53.0,25.0608,28.125,-0.5555702330196023,-0.8314696123025451,0.43388373911755823,-0.900968867902419
73.0,10.0,11.0,11.0,cresh28,63.5346,333.0,53.0,24.8824,28.875,-0.5913096483635824,-0.8064446042674825,0.43388373911755823,-0.900968867902419
93.0,10.0,10.0,11.0,cresh21,63.4859,336.0,54.0,24.8688,28.25,-0.6122172800344491,-0.7906895737438435,0.43388373911755823,-0.900968867902419
117.0,10.0,10.0,10.0,cresh16,63.4859,336.0,54.0,24.8688,28.25,-0.6122172800344491,-0.7906895737438435,0.43388373911755823,-0.900968867902419
82.0,10.0,11.0,10.0,cresh28,62.6854,334.0,52.0,25.0472,28.75,-0.6394390019805846,-0.7688418320734597,0.43388373911755823,-0.900968867902419
84.0,10.0,10.0,10.0,cresh20,62.601000000000006,335.0,46.0,25.0326,28.5,-0.6560590289905072,-0.7547095802227721,0.43388373911755823,-0.900968867902419
94.0,10.0,10.0,10.0,cresh16,62.7389,333.0,43.0,24.9888,28.75,-0.6593458151000688,-0.7518398074789774,0.43388373911755823,-0.900968867902419
91.0,10.0,10.0,10.0,cresh20,62.9459,333.0,46.0,24.896,28.25,-0.6915130557822693,-0.7223639620597557,0.43388373911755823,-0.900968867902419
85.0,10.0,10.0,10.0,cresh20,62.2489,334.0,48.0,25.0743,28.625,-0.7132504491541813,-0.7009092642998511,0.43388373911755823,-0.900968867902419
99.0,10.0,10.0,10.0,cresh16,62.1657,334.0,47.0,25.090999999999998,28.75,-0.7163019434246541,-0.6977904598416802,0.43388373911755823,-0.900968867902419
149.0,10.0,10.0,11.0,cresh21,61.7441,135.0,47.0,26.7561,25.5,-0.7193398003386512,-0.6946583704589973,0.43388373911755823,-0.900968867902419
77.0,10.0,10.0,10.0,cresh27,61.9107,133.0,53.0,26.7877,28.625,-0.7283709698824001,-0.6851829903263593,0.43388373911755823,-0.900968867902419
71.0,10.0,10.0,10.0,cresh27,61.856,131.0,52.0,26.8014,28.75,-0.7372773368101239,-0.6755902076156605,0.43388373911755823,-0.900968867902419
80.0,10.0,11.0,11.0,cresh28,62.777,334.0,46.0,24.9126,28.125,-0.7489557207890021,-0.6626200482157375,0.43388373911755823,-0.900968867902419
68.0,9.0,10.0,10.0,cresh27,61.8511,131.0,48.0,26.7561,29.0,-0.7743926440821854,-0.6327053285625163,0.43388373911755823,-0.900968867902419
82.0,10.0,11.0,11.0,cresh28,62.2418,331.0,63.0,25.1056,28.5,-0.7960020025346222,-0.6052939880428941,0.43388373911755823,-0.900968867902419
99.0,10.0,10.0,10.0,cresh16,62.4059,332.0,60.0,25.0743,28.25,-0.7986355100472928,-0.6018150231520483,0.43388373911755823,-0.900968867902419
86.0,10.0,10.0,10.0,cresh27,60.9886,140.0,51.0,26.8014,29.25,-0.8166415551616788,-0.5771451900372337,0.43388373911755823,-0.900968867902419
98.0,10.0,10.0,10.0,cresh16,62.7104,333.0,49.0,24.9126,28.875,-0.8433914458128855,-0.5372996083468242,0.43388373911755823,-0.900968867902419
149.0,10.0,10.0,11.0,cresh21,62.0134,333.0,62.0,25.1776,25.0,-0.8571673007021121,-0.5150380749100545,0.43388373911755823,-0.900968867902419
73.0,10.0,10.0,11.0,cresh28,62.2061,334.0,54.0,25.164,28.625,-0.8638355052043956,-0.5037739770455265,0.43388373911755823,-0.900968867902419
92.0,10.0,10.0,10.0,cresh16,62.3203,332.0,63.0,25.090999999999998,29.125,-0.8703556959398996,-0.4924235601034673,0.43388373911755823,-0.900968867902419
149.0,10.0,10.0,11.0,cresh21,63.0482,333.0,64.0,24.752,26.375,-0.8929789434111368,-0.4500984410374354,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,10.0,cresh20,63.0482,333.0,64.0,24.752,29.25,-0.8929789434111368,-0.4500984410374354,0.43388373911755823,-0.900968867902419
77.0,10.0,11.0,11.0,cresh28,63.4799,335.0,53.0,24.8104,28.25,-0.8968727415326883,-0.44228869021900136,0.43388373911755823,-0.900968867902419
94.0,10.0,10.0,10.0,cresh16,63.2766,336.0,47.0,24.824,28.5,-0.9044551454543679,-0.4265687399014586,0.43388373911755823,-0.900968867902419
79.0,9.0,11.0,10.0,cresh17,63.3003,336.0,55.0,24.8521,30.0,-0.9063077870366502,-0.4226182617406991,0.43388373911755823,-0.900968867902419
78.0,10.0,11.0,11.0,cresh28,63.5109,335.0,49.0,24.8688,28.375,-0.9238795325112868,-0.3826834323650895,0.43388373911755823,-0.900968867902419
85.0,10.0,10.0,10.0,cresh16,62.9828,335.0,50.0,24.9742,29.0,-0.9440890203927843,-0.32969064526278696,0.43388373911755823,-0.900968867902419
79.0,9.0,11.0,11.0,cresh17,62.9078,334.0,51.0,25.0159,30.25,-0.9455185755993168,-0.32556815445715664,0.43388373911755823,-0.900968867902419
75.0,10.0,10.0,10.0,cresh18,60.6747,587.0,51.0,27.1731,29.75,-0.9455185755993168,-0.32556815445715664,0.43388373911755823,-0.900968867902419
92.0,10.0,10.0,10.0,cresh28,76.0137,48.0,48.0,25.6313,28.0,-0.9523957996432783,-0.3048642990280112,0.43388373911755823,-0.900968867902419
79.0,10.0,10.0,9.0,cresh27,60.1698,606.0,52.0,27.3521,29.25,-0.9692309097067544,-0.24615329302899286,0.43388373911755823,-0.900968867902419
74.0,10.0,10.0,10.0,cresh28,76.3872,48.0,48.0,25.6313,28.375,-0.9702957262759965,-0.2419218955996678,0.43388373911755823,-0.900968867902419
72.0,10.0,10.0,10.0,cresh19,60.0567,600.0,54.0,27.3521,29.375,-0.9702957262759965,-0.2419218955996678,0.43388373911755823,-0.900968867902419
72.0,9.0,11.0,11.0,cresh17,62.2798,334.0,52.0,25.2506,30.125,-0.9799247046208296,-0.19936793441719733,0.43388373911755823,-0.900968867902419
72.0,10.0,10.0,11.0,cresh28,79.633,48.0,49.0,25.6146,28.375,-0.9799247046208296,-0.19936793441719733,0.43388373911755823,-0.900968867902419
82.0,10.0,10.0,10.0,cresh16,62.6783,334.0,43.0,25.1327,28.5,-0.984807753012208,-0.17364817766693033,0.43388373911755823,-0.900968867902419
75.0,9.0,11.0,11.0,cresh17,63.2623,335.0,54.0,24.8824,30.125,-0.992004949679715,-0.12619896913583006,0.43388373911755823,-0.900968867902419
108.0,10.0,10.0,10.0,cresh27,64.5422,36.0,47.0,26.5592,29.375,-0.9986295347545738,-0.052335956242944306,0.43388373911755823,-0.900968867902419
99.0,10.0,10.0,10.0,cresh27,64.2636,37.0,46.0,26.5929,29.625,-0.9986295347545738,-0.052335956242944306,0.43388373911755823,-0.900968867902419
91.0,9.0,11.0,11.0,cresh17,59.5554,256.0,52.0,27.5437,29.0,-0.9995335908367129,-0.030538513209822718,0.43388373911755823,-0.900968867902419
83.0,10.0,10.0,10.0,cresh19,62.7663,333.0,55.0,25.0023,29.375,-0.9996573249755573,-0.026176948307873482,0.43388373911755823,-0.900968867902419
71.0,10.0,10.0,10.0,cresh28,77.8085,47.0,46.0,25.6594,27.0,-0.9999904807207345,0.004363309284746116,0.43388373911755823,-0.900968867902419
76.0,10.0,10.0,10.0,cresh29,62.0446,139.0,46.0,26.5171,27.5,0.45009844103743496,-0.892978943411137,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,61.5506,169.0,51.0,26.6382,26.5,0.38268343236508984,-0.9238795325112867,-0.433883739117558,-0.9009688679024191
62.0,10.0,10.0,10.0,cresh29,61.4764,157.0,50.0,26.6245,26.625,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191
74.0,10.0,10.0,10.0,cresh29,61.6492,183.0,52.0,26.5792,26.875,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
64.0,10.0,10.0,10.0,cresh22,82.465,36.0,48.0,25.2777,27.25,0.15643446504023098,-0.9876883405951377,-0.433883739117558,-0.9009688679024191
83.0,11.0,10.0,11.0,cresh02,56.683,66.0,45.0,22.8034,24.375,0.09584575252022391,-0.9953961983671789,-0.433883739117558,-0.9009688679024191
67.0,10.0,10.0,9.0,cresh02,56.4811,65.0,44.0,22.8171,24.875,0.0871557427476582,-0.9961946980917455,-0.433883739117558,-0.9009688679024191
61.0,10.0,10.0,9.0,cresh22,81.5539,36.0,55.0,25.3643,27.0,0.07845909572784507,-0.996917333733128,-0.433883739117558,-0.9009688679024191
59.0,10.0,10.0,9.0,cresh22,78.4198,36.0,51.0,25.5124,26.375,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
74.0,10.0,10.0,10.0,cresh29,60.681999999999995,186.0,46.0,26.8298,26.75,-0.004363309284746621,-0.9999904807207345,-0.433883739117558,-0.9009688679024191
62.0,10.0,10.0,9.0,cresh22,81.5872,35.0,52.0,26.0109,26.375,-0.04797812852134394,-0.9988483864849507,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,60.626000000000005,207.0,49.0,26.8604,27.125,-0.07845909572784482,-0.996917333733128,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,60.4484,198.0,46.0,26.8604,27.125,-0.12619896913582976,-0.992004949679715,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,60.0189,201.0,47.0,26.9646,27.125,-0.19509032201612836,-0.9807852804032304,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.845,176.0,48.0,26.9783,27.125,-0.25460194820552745,-0.9670459389139432,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.8632,199.0,51.0,27.0099,27.125,-0.32143946530316153,-0.9469301294951057,-0.433883739117558,-0.9009688679024191
66.0,10.0,10.0,10.0,cresh29,60.07,204.0,49.0,27.0236,27.125,-0.38268343236508967,-0.9238795325112867,-0.433883739117558,-0.9009688679024191
66.0,10.0,10.0,10.0,cresh29,59.98,226.0,47.0,27.0825,27.25,-0.4422886902190011,-0.8968727415326884,-0.433883739117558,-0.9009688679024191
103.0,10.0,10.0,10.0,cresh25,65.1542,68.0,54.0,26.6666,29.375,-0.49242356010346694,-0.8703556959398997,-0.433883739117558,-0.9009688679024191
78.0,10.0,10.0,10.0,cresh29,59.6941,271.0,53.0,27.1562,27.375,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191
78.0,10.0,10.0,10.0,cresh29,59.6552,224.0,47.0,27.2489,27.25,-0.5591929034707467,-0.8290375725550418,-0.433883739117558,-0.9009688679024191
91.0,10.0,10.0,10.0,cresh29,59.8352,152.0,48.0,27.2626,27.5,-0.6122172800344491,-0.7906895737438435,-0.433883739117558,-0.9009688679024191
91.0,10.0,10.0,10.0,cresh29,59.6004,166.0,49.0,27.4395,26.875,-0.6626200482157376,-0.7489557207890021,-0.433883739117558,-0.9009688679024191
96.0,9.0,10.0,11.0,cresh25,63.6213,104.0,62.0,32.9116,32.5,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191
61.0,10.0,10.0,10.0,cresh29,59.5664,217.0,48.0,27.4563,27.5,-0.7101853756232854,-0.7040147244559684,-0.433883739117558,-0.9009688679024191
95.0,9.0,10.0,11.0,cresh25,64.0945,148.0,66.0,33.0769,32.875,-0.7163019434246541,-0.6977904598416802,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.5384,330.0,51.0,27.53,27.625,-0.7933533402912349,-0.6087614290087209,-0.433883739117558,-0.9009688679024191
94.0,10.0,11.0,10.0,cresh25,59.4946,233.0,50.0,27.53,29.75,-0.8012538126910604,-0.5983246005706593,-0.433883739117558,-0.9009688679024191
86.0,10.0,10.0,10.0,cresh25,59.3048,275.0,52.0,27.6332,29.375,-0.8314696123025452,-0.5555702330196022,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.3048,275.0,52.0,27.6332,27.75,-0.8338858220671681,-0.5519369853120584,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.2209,439.0,50.0,27.7522,27.875,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
82.0,10.0,10.0,10.0,cresh25,59.3498,476.0,52.0,27.7069,29.0,-0.8681988144891424,-0.4962165036752081,-0.433883739117558,-0.9009688679024191
70.0,10.0,10.0,10.0,cresh29,59.2172,660.0,47.0,27.7069,27.75,-0.8968727415326883,-0.44228869021900136,-0.433883739117558,-0.9009688679024191
