heartRate_cozie,light_cozie,noise_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
77.0,10.0,10.0,cresh08,HOT_DESKING_ARCHITECTURE_STUDIO_SPACE_1,-0.5807029557109398,-0.8141155183563192,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,10.0
72.0,10.0,10.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.41469324265623897,-0.9099612708765432,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
78.0,10.0,10.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.4226182617406993,-0.90630778703665,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
91.0,10.0,10.0,cresh08,CAFE,-0.4656145203251114,-0.8849876374630419,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,10.0
86.0,10.0,11.0,cresh08,CAFE,-0.5037739770455262,-0.8638355052043958,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,10.0
83.0,10.0,10.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.5628049276950685,-0.8265897491271886,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
85.0,10.0,11.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.5948227867513411,-0.8038568606172175,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
82.0,10.0,10.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.6394390019805846,-0.7688418320734597,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
76.0,10.0,11.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.6691306063588582,-0.7431448254773942,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
79.0,10.0,11.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.7009092642998509,-0.7132504491541816,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
93.0,10.0,11.0,cresh08,OPEN_EXHIBITION_SPACE_2,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
93.0,10.0,10.0,cresh08,EXECUTIVE_SEMINAR_ROOM_A,-0.7547095802227719,-0.6560590289905074,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
72.0,10.0,10.0,cresh08,EXECUTIVE_SEMINAR_ROOM_A,-0.8115739819650121,-0.5842496656374349,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
61.0,10.0,10.0,cresh08,EXECUTIVE_SEMINAR_ROOM_A,-0.8457278217039733,-0.5336145159156114,0.7818314824680297,0.6234898018587336,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
