,index,time,comfort_cozie,heartRate_cozie,lat_cozie,light_cozie,lon_cozie,noise_cozie,responseSpeed_cozie,thermal_cozie,user_id,Floor,Latitude,Longitude,Space_id,steerpath_room,room,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,temperature_mbient
1951,1951,2019-10-16 01:50:10.428000+00:00,,71.0,,10.0,,10.0,2337.187,,cresh06,,,,,,,,,,,,,28.875
1952,1952,2019-10-16 01:57:11.851000+00:00,10.0,70.0,,10.0,,11.0,38.489,10.0,cresh13,,,,,,,,,,,,,28.875
1953,1953,2019-10-16 02:04:51.348000+00:00,10.0,87.0,,10.0,,10.0,5.218,10.0,cresh09,,,,,,,,,,,,,28.5
1954,1954,2019-10-16 02:17:27.020000+00:00,,88.0,,10.0,,10.0,3564.012,10.0,cresh04,,,,,,,,,,,,,28.75
1955,1955,2019-10-16 02:21:29.329000+00:00,,106.0,,10.0,,10.0,4359.416,10.0,cresh35,2.0,1.2973419987303922,103.7710369528387,45.0,FORGE,BUILDING_MATERIALS_LAB,556.0,54.0868,65.0,45.0,24.1669,161.0,
1956,1956,2019-10-16 03:03:14.657000+00:00,,119.0,,10.0,,10.0,4333.819,11.0,cresh19,,,,,,,,,,,,,
1957,1957,2019-10-16 03:05:08.178000+00:00,,69.0,,10.0,,10.0,6633.144,10.0,cresh11,2.0,1.2969508606088953,103.77011893192767,20.0,IRC_LIBRARY,IRC_LIBRARY_1,476.0,59.5737,104.0,50.0,27.1278,113.0,30.875
1958,1958,2019-10-16 03:05:12.017000+00:00,10.0,110.0,1.2972266667,10.0,103.7700633333,10.0,3.455,10.0,cresh04,2.0,1.296981382947856,103.77013465646964,20.0,IRC_LIBRARY,IRC_LIBRARY_1,476.0,59.5737,104.0,50.0,27.1278,113.0,30.125
1959,1959,2019-10-16 03:07:42.414000+00:00,10.0,82.0,,10.0,,10.0,3.693,10.0,cresh09,,,,,,,,,,,,,29.625
1960,1960,2019-10-16 03:13:19.961000+00:00,,83.0,,10.0,,10.0,138.998,10.0,cresh19,,,,,,,,,,,,,
1961,1961,2019-10-16 03:15:47.117000+00:00,,84.0,,10.0,,10.0,71.918,10.0,cresh11,2.0,1.296946338780901,103.77011668556453,20.0,IRC_LIBRARY,IRC_LIBRARY_1,494.0,59.7184,152.0,48.0,27.111,113.0,29.75
1962,1962,2019-10-16 03:16:20.500000+00:00,,89.0,,10.0,,10.0,9.604,11.0,cresh09,,,,,,,,,,,,,29.375
1963,1963,2019-10-16 03:24:24.029000+00:00,10.0,75.0,1.2906616667,10.0,103.7816933333,11.0,15.661,11.0,cresh22,,,,,,,,,,,,,
1964,1964,2019-10-16 03:24:25.112000+00:00,10.0,65.0,,9.0,,10.0,8.364,10.0,cresh15,,,,,,,,,,,,,27.0
1965,1965,2019-10-16 03:27:24.581000+00:00,10.0,84.0,,10.0,,10.0,4.438,10.0,cresh11,2.0,1.2969757306628633,103.77015262737474,20.0,IRC_LIBRARY,IRC_LIBRARY_1,506.0,59.5299,135.0,49.0,27.1731,117.0,29.125
1966,1966,2019-10-16 03:27:27.538000+00:00,,83.0,,10.0,,10.0,564.368,10.0,cresh04,,,,,,,,,,,,,28.75
1967,1967,2019-10-16 03:32:29.380000+00:00,,,,10.0,,10.0,116.862,9.0,cresh10,4.0,1.2969110124155285,103.7704805963929,-1.0,undefined,no_sensor,,,,,,,27.0
1968,1968,2019-10-16 03:36:20.792000+00:00,10.0,78.0,,10.0,,10.0,3.925,9.0,cresh11,2.0,1.2969677821370924,103.77010710342176,20.0,IRC_LIBRARY,IRC_LIBRARY_1,522.0,59.3729,123.0,53.0,27.2342,113.0,29.25
1969,1969,2019-10-16 03:38:04.687000+00:00,10.0,83.0,,10.0,,10.0,3.355,10.0,cresh04,,,,,,,,,,,,,28.5
1970,1970,2019-10-16 03:40:02.680000+00:00,,77.0,,10.0,,10.0,1872.699,10.0,cresh35,2.0,1.297341433501893,103.77103625085022,45.0,FORGE,BUILDING_MATERIALS_LAB,600.0,52.9834,63.0,46.0,24.3754,174.0,
1971,1971,2019-10-16 03:40:49.268000+00:00,10.0,115.0,1.29665,10.0,103.7706316667,10.0,10.089,10.0,cresh09,,,,,,,,,,,,,30.625
1972,1972,2019-10-16 03:41:59.494000+00:00,,80.0,,10.0,,10.0,1770.186,10.0,cresh08,,,,,,,,,,,,,28.25
1973,1973,2019-10-16 03:46:56.375000+00:00,10.0,75.0,,10.0,,10.0,5.028,10.0,cresh11,2.0,1.2969529804236837,103.77014195714983,20.0,IRC_LIBRARY,IRC_LIBRARY_1,528.0,59.4046,139.0,49.0,27.2173,117.0,28.875
1974,1974,2019-10-16 03:48:23.561000+00:00,10.0,81.0,,10.0,,10.0,3.03,10.0,cresh04,,,,,,,,,,,,,28.25
1975,1975,2019-10-16 03:48:35.692000+00:00,,97.0,1.296075,9.0,103.77239,11.0,294.111,11.0,cresh15,,,,,,,,,,,,,28.875
1976,1976,2019-10-16 03:50:52.332000+00:00,10.0,78.0,,10.0,,10.0,3.932,10.0,cresh10,4.0,1.2968698920422064,103.7704547632168,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,66.0692,38.0,56.0,26.3645,-99.0,28.125
1977,1977,2019-10-16 03:56:05.821000+00:00,10.0,73.0,,10.0,,10.0,3.586,10.0,cresh11,2.0,1.2969576433508865,103.77010994647512,20.0,IRC_LIBRARY,IRC_LIBRARY_1,540.0,59.2318,142.0,49.0,27.2626,117.0,28.75
1978,1978,2019-10-16 03:57:07.165000+00:00,10.0,81.0,,10.0,,10.0,6.989,10.0,cresh04,,,,,,,,,,,,,28.375
1979,1979,2019-10-16 03:58:10.579000+00:00,9.0,95.0,1.296425,10.0,103.7700033333,10.0,11.674,11.0,cresh09,3.0,1.2969562306954705,103.77038849550424,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,504.0,78.179,138.0,66.0,29.4948,50.0,31.25
1980,1980,2019-10-16 03:58:59.331000+00:00,,101.0,,10.0,,11.0,2865.935,11.0,cresh06,3.0,1.2968364022536245,103.77030762643126,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,524.0,77.7726,142.0,65.0,29.4643,50.0,30.5
1981,1981,2019-10-16 03:59:06.140000+00:00,9.0,90.0,,10.0,,11.0,3.938,11.0,cresh06,3.0,1.2968183149416477,103.77033233642578,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,524.0,77.7726,142.0,65.0,29.4643,50.0,30.5
1982,1982,2019-10-16 04:01:32.095000+00:00,,84.0,,9.0,,10.0,1048.001,11.0,cresh22,,,,,,,,,,,,,
1983,1983,2019-10-16 04:10:34.203000+00:00,10.0,79.0,,10.0,,10.0,3.343,10.0,cresh04,,,,,,,,,,,,,28.375
1984,1984,2019-10-16 04:17:06.596000+00:00,10.0,78.0,,10.0,,10.0,6.105,9.0,cresh10,4.0,1.2968697507350817,103.7704547632168,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,65.8861,39.0,58.0,26.3916,-99.0,27.875
1985,1985,2019-10-16 04:19:49.869000+00:00,10.0,81.0,,10.0,,10.0,4.14,10.0,cresh04,,,,,,,,,,,,,28.875
1986,1986,2019-10-16 04:19:55.744000+00:00,9.0,94.0,,11.0,,10.0,7.046,11.0,cresh09,3.0,1.296960329936896,103.77039671149447,-1.0,undefined,no_sensor,,,,,,,32.125
1987,1987,2019-10-16 04:28:19.191000+00:00,10.0,78.0,,10.0,,10.0,3.258,10.0,cresh04,2.0,1.296965941832584,103.77009774503784,20.0,IRC_LIBRARY,IRC_LIBRARY_1,550.0,59.5688,188.0,50.0,27.2626,120.0,28.75
1988,1988,2019-10-16 04:31:33.562000+00:00,10.0,79.0,,10.0,,10.0,2.976,10.0,cresh10,4.0,1.2968605597260519,103.77041105265981,-1.0,undefined,no_sensor,,,,,,,27.625
1989,1989,2019-10-16 04:35:25.524000+00:00,10.0,85.0,,10.0,,10.0,6.156,9.0,cresh10,,,,,,,,,,,,,27.5
1990,1990,2019-10-16 04:36:46.095000+00:00,10.0,110.0,,10.0,,10.0,5.768,10.0,cresh04,3.0,1.2969336215554994,103.77035255369402,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,518.0,82.1682,152.0,64.0,29.4948,50.0,29.375
1991,1991,2019-10-16 04:37:26.193000+00:00,10.0,107.0,,9.0,,10.0,5.677,10.0,cresh09,3.0,1.296942665211488,103.7704042200462,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,506.0,81.555,147.0,64.0,29.4506,50.0,31.75
1992,1992,2019-10-16 04:43:37.822000+00:00,9.0,116.0,,10.0,,11.0,4.564,11.0,cresh06,3.0,1.2969607525234645,103.77039972731993,-1.0,undefined,no_sensor,,,,,,,30.125
1993,1993,2019-10-16 04:45:41.377000+00:00,10.0,99.0,,9.0,,10.0,7.114,11.0,cresh15,,,,,,,,,,,,,28.5
1994,1994,2019-10-16 04:51:01.540000+00:00,10.0,75.0,,10.0,,10.0,2.657,10.0,cresh04,,,,,,,,,,,,,28.5
1995,1995,2019-10-16 04:55:32.564000+00:00,10.0,96.0,,9.0,,10.0,6.406,10.0,cresh09,4.0,1.2969720237129128,103.7703238128384,-1.0,undefined,no_sensor,,,,,,,31.875
1996,1996,2019-10-16 04:57:39.124000+00:00,,73.0,,10.0,,11.0,6272.791,,cresh12,,,,,,,,,,,,,30.875
1997,1997,2019-10-16 04:59:22.808000+00:00,9.0,69.0,,10.0,,10.0,3.775,11.0,cresh06,2.0,1.2973239114184156,103.77103919920184,45.0,FORGE,BUILDING_MATERIALS_LAB,512.0,52.9116,63.0,44.0,24.2712,187.0,27.375
1998,1998,2019-10-16 04:59:26.207000+00:00,,85.0,,10.0,,11.0,6195.636,11.0,cresh13,,,,,,,,,,,,,32.25
1999,1999,2019-10-16 05:01:32.895000+00:00,10.0,80.0,,10.0,,10.0,3.543,10.0,cresh04,2.0,1.2969802524908576,103.77007175830177,-1.0,undefined,no_sensor,,,,,,,28.25
2000,2000,2019-10-16 05:04:24.312000+00:00,,65.0,,9.0,,10.0,20.107,10.0,cresh22,,,,,,,,,,,,,
2001,2001,2019-10-16 05:08:01.707000+00:00,10.0,80.0,,10.0,,10.0,3.71,10.0,cresh11,2.0,1.2969531215228924,103.77011668556453,20.0,IRC_LIBRARY,IRC_LIBRARY_1,546.0,59.5104,96.0,49.0,27.3668,124.0,29.0
2002,2002,2019-10-16 05:09:46.332000+00:00,10.0,80.0,,10.0,,10.0,2.349,10.0,cresh10,4.0,1.296862187144078,103.7704121163654,-1.0,undefined,no_sensor,,,,,,,27.0
2003,2003,2019-10-16 05:11:11.483000+00:00,10.0,79.0,,10.0,,10.0,3.027,10.0,cresh04,2.0,1.2969779915768604,103.77007175830177,-1.0,undefined,no_sensor,,,,,,,28.125
2004,2004,2019-10-16 05:12:32.645000+00:00,9.0,95.0,,9.0,,10.0,5.912,11.0,cresh09,3.0,1.2969290997275054,103.77038849550424,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,510.0,80.4394,88.0,65.0,29.259,50.0,31.75
2005,2005,2019-10-16 05:12:56.376000+00:00,,80.0,,10.0,,10.0,26.941,10.0,cresh08,,,,,,,,,,,,,29.125
2006,2006,2019-10-16 05:13:13.476000+00:00,,95.0,,10.0,,11.0,7.003,11.0,cresh12,,,,,,,,,,,,,31.125
2007,2007,2019-10-16 05:14:16.896000+00:00,,67.0,,10.0,,10.0,183.375,11.0,cresh06,2.0,1.2973261723324125,103.77104144556498,45.0,FORGE,BUILDING_MATERIALS_LAB,550.0,53.2255,68.0,44.0,24.3891,193.0,27.0
2008,2008,2019-10-16 05:16:22.816000+00:00,10.0,80.0,,10.0,,10.0,5.224,10.0,cresh11,2.0,1.296971208834869,103.77011668556453,20.0,IRC_LIBRARY,IRC_LIBRARY_1,530.0,59.435,114.0,49.0,27.4258,120.0,29.0
2009,2009,2019-10-16 05:21:04.421000+00:00,,74.0,,10.0,,10.0,181.087,10.0,cresh04,2.0,1.2969746002058646,103.77020878645318,21.0,ADMIN_OFFICE,Ano_sensor,,,,,,,28.375
2010,2010,2019-10-16 05:30:10.743000+00:00,10.0,81.0,,10.0,,10.0,538.493,10.0,cresh11,,,,,,,,,,,,,29.0
2011,2011,2019-10-16 05:31:58.296000+00:00,10.0,82.0,,10.0,,10.0,3.571,10.0,cresh04,2.0,1.2969455969704748,103.77012651340326,20.0,IRC_LIBRARY,IRC_LIBRARY_1,546.0,59.2099,159.0,49.0,27.4848,124.0,28.125
2012,2012,2019-10-16 05:33:43.181000+00:00,10.0,70.0,,10.0,,10.0,3.37,10.0,cresh06,2.0,1.2973216505044185,103.77104144556498,45.0,FORGE,BUILDING_MATERIALS_LAB,550.0,52.7827,66.0,44.0,24.4028,187.0,25.5
2013,2013,2019-10-16 05:34:03.029000+00:00,,103.0,,9.0,,11.0,1072.306,11.0,cresh13,,,,,,,,,,,,,27.5
2014,2014,2019-10-16 05:34:56.812000+00:00,,96.0,,9.0,,10.0,1125.739,11.0,cresh09,3.0,1.2968943646698858,103.770389241367,1.0,PLATYPUS,CAFE,-99.0,72.8559,83.0,68.0,28.7645,-99.0,31.75
2015,2015,2019-10-16 05:37:04.845000+00:00,,82.0,,10.0,,10.0,1592.169,10.0,cresh10,4.0,1.2968125401168829,103.77040566460687,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,63.2599,52.0,63.0,27.1635,-99.0,28.125
2016,2016,2019-10-16 05:37:32.988000+00:00,10.0,61.0,,10.0,,10.0,7.338,10.0,cresh22,,,,,,,,,,,,,
2017,2017,2019-10-16 05:40:10.851000+00:00,,72.0,,11.0,,10.0,299.958,10.0,cresh11,2.0,1.296971208834869,103.77016385919042,20.0,IRC_LIBRARY,IRC_LIBRARY_1,548.0,59.3328,236.0,50.0,27.4711,124.0,29.375
2018,2018,2019-10-16 05:41:43.111000+00:00,10.0,76.0,,10.0,,10.0,3.325,10.0,cresh04,2.0,1.2969595393639413,103.77013582126482,20.0,IRC_LIBRARY,IRC_LIBRARY_1,560.0,59.3656,279.0,51.0,27.4711,120.0,28.125
2019,2019,2019-10-16 05:45:32.533000+00:00,10.0,68.0,,10.0,,10.0,1.284,10.0,cresh06,2.0,1.2973261723324125,103.77104369192811,45.0,FORGE,BUILDING_MATERIALS_LAB,550.0,52.7997,66.0,44.0,24.3891,180.0,25.5
2020,2020,2019-10-16 05:46:09.372000+00:00,10.0,109.0,,10.0,,10.0,3.558,11.0,cresh12,2.0,1.2970006007168313,103.77028291643674,36.0,LOBBY,no_sensor,,,,,,,30.75
2021,2021,2019-10-16 05:50:25.892000+00:00,10.0,69.0,,10.0,,10.0,3.042,10.0,cresh11,,,,,,,,,,,,,29.0
2022,2022,2019-10-16 05:51:31.759000+00:00,10.0,98.0,,10.0,,10.0,4.714,10.0,cresh04,2.0,1.2969536867513916,103.77012679419866,20.0,IRC_LIBRARY,IRC_LIBRARY_1,560.0,59.362,305.0,54.0,27.4711,120.0,28.75
2023,2023,2019-10-16 05:51:52.180000+00:00,10.0,96.0,,11.0,,10.0,4.3629999999999995,11.0,cresh10,4.0,1.2968160540276508,103.77041769822503,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,70.7863,1231.0,53.0,27.1916,-99.0,28.75
2024,2024,2019-10-16 05:54:54.766000+00:00,10.0,88.0,,9.0,,10.0,5.671,11.0,cresh09,3.0,1.2968884032755577,103.77036153914658,1.0,PLATYPUS,CAFE,-99.0,70.2095,89.0,67.0,28.7509,-99.0,31.75
2025,2025,2019-10-16 06:00:07.624000+00:00,,68.0,,10.0,,10.0,757.265,10.0,cresh06,2.0,1.2973216505044185,103.77104369192811,45.0,FORGE,BUILDING_MATERIALS_LAB,578.0,51.9383,65.0,44.0,24.6871,174.0,25.375
2026,2026,2019-10-16 06:00:37.655000+00:00,10.0,74.0,,11.0,,10.0,15.814,10.0,cresh11,4.0,1.296868584951302,103.77045027049053,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,73.8954,44.0,47.0,25.9515,-99.0,29.0
2027,2027,2019-10-16 06:02:52.444000+00:00,9.0,73.0,1.2965916667,11.0,103.7700516667,11.0,11.6,11.0,cresh22,4.0,1.2969621651788807,103.77032110461009,-1.0,undefined,no_sensor,,,,,,,
2028,2028,2019-10-16 06:03:57.229000+00:00,10.0,66.0,,10.0,,10.0,3.817,11.0,cresh12,2.0,1.2969132733295257,103.77014364192219,20.0,IRC_LIBRARY,IRC_LIBRARY_1,566.0,59.334,117.0,49.0,27.4258,117.0,30.875
2029,2029,2019-10-16 06:07:10.144000+00:00,10.0,79.0,,10.0,,10.0,2.855,10.0,cresh04,,,,,,,,,,,,,28.125
2030,2030,2019-10-16 06:10:13.184000+00:00,10.0,73.0,,11.0,,10.0,3.643,10.0,cresh11,4.0,1.2968571250912622,103.77043867518621,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,76.0185,43.0,51.0,26.1413,-99.0,28.875
2031,2031,2019-10-16 06:14:57.742000+00:00,10.0,93.0,,10.0,,10.0,3.129,10.0,cresh09,3.0,1.2968613959513267,103.77034971064069,1.0,PLATYPUS,CAFE,-99.0,69.2021,93.0,68.0,28.4693,-99.0,31.0
2032,2032,2019-10-16 06:16:18.728000+00:00,10.0,82.0,,10.0,,10.0,3.284,10.0,cresh04,2.0,1.2969779915768604,103.77007175830177,-1.0,undefined,no_sensor,,,,,,,28.375
2033,2033,2019-10-16 06:17:20.145000+00:00,9.0,71.0,1.2967316667,10.0,103.7701716667,10.0,6.276,11.0,cresh12,2.0,1.2969093167127812,103.77014757312622,20.0,IRC_LIBRARY,IRC_LIBRARY_1,568.0,59.2829,236.0,53.0,27.4711,117.0,30.75
2034,2034,2019-10-16 06:25:21.634000+00:00,10.0,77.0,,10.0,,10.0,3.474,10.0,cresh04,2.0,1.296971208834869,103.77012342465395,20.0,IRC_LIBRARY,IRC_LIBRARY_1,580.0,59.1223,346.0,49.0,27.5153,117.0,28.25
2035,2035,2019-10-16 06:26:20.916000+00:00,10.0,65.0,,11.0,,10.0,3.706,10.0,cresh11,4.0,1.2968284890546347,103.77041320549876,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,66.5926,1234.0,61.0,27.3251,-99.0,29.375
2036,2036,2019-10-16 06:30:18.480000+00:00,10.0,66.0,,10.0,,10.0,2.191,10.0,cresh06,2.0,1.2973216505044185,103.77104369192811,45.0,FORGE,BUILDING_MATERIALS_LAB,604.0,51.6634,69.0,44.0,24.7913,177.0,27.25
2037,2037,2019-10-16 06:32:29.652000+00:00,10.0,73.0,,10.0,,10.0,6.9030000000000005,10.0,cresh04,,,,,,,,,,,,,28.75
2038,2038,2019-10-16 06:32:42.769000+00:00,10.0,61.0,,10.0,,10.0,6.65,11.0,cresh12,2.0,1.2969366977705312,103.77011991464298,20.0,IRC_LIBRARY,IRC_LIBRARY_1,574.0,59.0481,307.0,50.0,27.5437,117.0,31.125
2039,2039,2019-10-16 06:35:26.596000+00:00,10.0,86.0,,10.0,,10.0,19.204,11.0,cresh09,3.0,1.2968714464205795,103.77034581460461,1.0,PLATYPUS,CAFE,-99.0,68.9297,107.0,69.0,28.6727,-99.0,31.5
2040,2040,2019-10-16 06:36:18.916000+00:00,10.0,73.0,,11.0,,10.0,4.176,11.0,cresh11,4.0,1.2968617668825293,103.77044619895734,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,81.115,45.0,46.0,26.1131,-99.0,29.5
2041,2041,2019-10-16 06:45:07.884000+00:00,10.0,60.0,,10.0,,10.0,1.565,9.0,cresh06,2.0,1.2973171286764242,103.77103919920184,45.0,FORGE,BUILDING_MATERIALS_LAB,612.0,51.7644,69.0,44.0,24.6566,168.0,28.375
2042,2042,2019-10-16 06:45:44.132000+00:00,10.0,105.0,,10.0,,10.0,2.75,10.0,cresh10,,,,,,,,,,,,,29.375
2043,2043,2019-10-16 06:46:04.805000+00:00,10.0,79.0,1.295805,10.0,103.7697166667,10.0,3.5540000000000003,10.0,cresh04,2.0,1.2969779915768604,103.77015487373788,20.0,IRC_LIBRARY,IRC_LIBRARY_1,558.0,58.8839,328.0,51.0,27.7522,124.0,28.625
2044,2044,2019-10-16 06:46:16.540000+00:00,10.0,74.0,,11.0,,10.0,3.977,11.0,cresh11,,,,,,,,,,,,,30.0
2045,2045,2019-10-16 06:50:14.928000+00:00,10.0,61.0,,10.0,,10.0,4.014,11.0,cresh12,2.0,1.296949447953479,103.77010096102256,20.0,IRC_LIBRARY,IRC_LIBRARY_1,568.0,58.8036,287.0,51.0,27.7964,120.0,30.875
2046,2046,2019-10-16 06:55:43.914000+00:00,10.0,86.0,,10.0,,10.0,13.117,11.0,cresh09,3.0,1.2968703159635808,103.7703576080111,1.0,PLATYPUS,CAFE,-99.0,70.3344,94.0,68.0,29.4111,-99.0,31.625
2047,2047,2019-10-16 06:55:51.124000+00:00,10.0,70.0,,11.0,,10.0,9.96,11.0,cresh11,4.0,1.2968617668825293,103.77044619895734,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,82.5886,44.0,50.0,26.3197,-99.0,30.25
2048,2048,2019-10-16 06:56:35.609000+00:00,10.0,85.0,,10.0,,10.0,3.5140000000000002,10.0,cresh04,,,,,,,,,,,,,28.75
2049,2049,2019-10-16 07:00:12.396000+00:00,10.0,58.0,,10.0,,10.0,1.267,9.0,cresh06,2.0,1.2973261723324125,103.77104369192811,45.0,FORGE,BUILDING_MATERIALS_LAB,618.0,51.56,64.0,45.0,24.7597,161.0,28.5
2050,2050,2019-10-16 07:03:50.046000+00:00,9.0,81.0,1.2966816667,9.0,103.7700916667,11.0,8.115,11.0,cresh22,3.0,1.2969901444054268,103.77022900372143,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,504.0,73.1557,175.0,66.0,30.2087,50.0,
2051,2051,2019-10-16 07:07:30.160000+00:00,10.0,76.0,,11.0,,10.0,9.072,11.0,cresh11,4.0,1.2968921457064415,103.77048027391695,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,78.3711,44.0,50.0,25.8211,-99.0,29.125
2052,2052,2019-10-16 07:08:22.692000+00:00,10.0,86.0,,10.0,,10.0,2.7279999999999998,10.0,cresh04,2.0,1.2969708783108362,103.77012799939351,20.0,IRC_LIBRARY,IRC_LIBRARY_1,576.0,58.6661,114.0,51.0,27.7522,120.0,28.375
2053,2053,2019-10-16 07:11:01.292000+00:00,,67.0,1.4326116667,,103.8433783333,,0.026000000000000002,,cresh19,,,,,,,,,,,,,
2054,2054,2019-10-16 07:11:58.500000+00:00,10.0,86.0,,10.0,,10.0,3.528,10.0,cresh04,2.0,1.2969779915768604,103.77007175830177,-1.0,undefined,no_sensor,,,,,,,28.375
2055,2055,2019-10-16 07:12:37.644000+00:00,,80.0,,10.0,,10.0,8.045,10.0,cresh08,,,,,,,,,,,,,30.125
2056,2056,2019-10-16 07:13:20.957000+00:00,,69.0,,10.0,,11.0,14.296,10.0,cresh12,3.0,1.2969358824694965,103.77045813276152,5.0,WC,WC,,,,,,,31.625
2057,2057,2019-10-16 07:15:04.348000+00:00,,62.0,,10.0,,10.0,453.823,9.0,cresh06,2.0,1.2973261723324125,103.77104369192811,45.0,FORGE,BUILDING_MATERIALS_LAB,622.0,51.8313,64.0,44.0,24.6397,158.0,28.5
2058,2058,2019-10-16 07:15:16.426000+00:00,10.0,89.0,,10.0,,10.0,14.924,10.0,cresh09,3.0,1.2968644695270148,103.77033760407798,1.0,PLATYPUS,CAFE,-99.0,67.6166,82.0,64.0,29.1024,-99.0,31.125
2059,2059,2019-10-16 07:16:15.836000+00:00,,70.0,,11.0,,10.0,64.775,11.0,cresh11,4.0,1.296862894370474,103.77044192090013,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,79.2643,44.0,54.0,26.1413,-99.0,28.625
2060,2060,2019-10-16 07:18:37.492000+00:00,,85.0,,10.0,,10.0,587.373,10.0,cresh35,,,,,,,,,,,,,
2061,2061,2019-10-16 07:20:12.684000+00:00,,101.0,,10.0,,10.0,129.137,10.0,cresh04,,,,,,,,,,,,,29.0
2062,2062,2019-10-16 07:20:21.313000+00:00,,88.0,,10.0,,11.0,964.499,,cresh15,,,,,,,,,,,,,30.25
2063,2063,2019-10-16 07:26:41.959000+00:00,10.0,87.0,,11.0,,10.0,7.3,11.0,cresh35,,,,,,,,,,,,,
2064,2064,2019-10-16 07:27:19.760000+00:00,10.0,87.0,,10.0,,10.0,20.511,10.0,cresh35,,,,,,,,,,,,,
2065,2065,2019-10-16 07:28:07.707000+00:00,10.0,71.0,,10.0,,10.0,36.052,11.0,cresh11,4.0,1.296835057628015,103.7704200180776,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,,,,,,,28.5
2066,2066,2019-10-16 07:30:04.566000+00:00,10.0,58.0,,10.0,,10.0,0.777,10.0,cresh06,2.0,1.2973261723324125,103.77104144556498,45.0,FORGE,BUILDING_MATERIALS_LAB,620.0,52.4615,65.0,45.0,24.3754,158.0,28.0
2067,2067,2019-10-16 07:30:25.828000+00:00,,110.0,,10.0,,10.0,1193.025,10.0,cresh10,4.0,1.2968590113935954,103.7704042200462,-1.0,undefined,no_sensor,,,,,,,29.375
2068,2068,2019-10-16 07:31:06.712000+00:00,10.0,65.0,,10.0,,10.0,2.323,11.0,cresh12,2.0,1.2968980121622016,103.77015712009886,20.0,IRC_LIBRARY,IRC_LIBRARY_1,616.0,58.7111,307.0,49.0,27.8722,117.0,30.75
2069,2069,2019-10-16 07:35:13.493000+00:00,,96.0,,10.0,,10.0,1142.244,10.0,cresh09,3.0,1.2968551173910319,103.77033389936659,1.0,PLATYPUS,CAFE,-99.0,70.219,94.0,66.0,28.7791,-99.0,31.25
2070,2070,2019-10-16 07:40:06.431000+00:00,10.0,65.0,,11.0,,10.0,3.434,10.0,cresh11,4.0,1.2968447441950177,103.77042305452787,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,75.0646,45.0,48.0,25.601,-99.0,28.75
2071,2071,2019-10-16 07:46:15.576000+00:00,10.0,69.0,,10.0,,10.0,3.015,11.0,cresh12,2.0,1.2969130610973054,103.77014663839842,20.0,IRC_LIBRARY,IRC_LIBRARY_1,602.0,58.3863,369.0,49.0,28.0049,120.0,30.75
2072,2072,2019-10-16 07:50:06.668000+00:00,10.0,78.0,,11.0,,10.0,2.902,10.0,cresh11,4.0,1.2968762100538966,103.7704574024203,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,79.0122,45.0,49.0,26.1131,-99.0,29.75
2073,2073,2019-10-16 07:55:19.505000+00:00,10.0,87.0,,10.0,,10.0,2.169,10.0,cresh09,3.0,1.2968612723075927,103.77035030733089,1.0,PLATYPUS,CAFE,-99.0,70.7055,99.0,65.0,28.7175,-99.0,31.625
