heartRate_cozie,light_cozie,noise_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,thermal_cozie
111.0,11.0,10.0,cresh27,71.0339,169.0,70.0,31.0132,30.875,0.3867109616368205,-0.922200971670452,0.9749279121818236,-0.22252093395631434,11.0
101.0,11.0,10.0,cresh27,72.5449,162.0,68.0,31.0416,31.25,0.34611705707749285,-0.9381913359224842,0.9749279121818236,-0.22252093395631434,10.0
96.0,11.0,10.0,cresh27,73.1045,171.0,69.0,28.1022,31.5,0.29654157497557104,-0.9550199444571866,0.9749279121818236,-0.22252093395631434,10.0
88.0,10.0,11.0,cresh22,73.0851,176.0,66.0,30.9795,28.875,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,11.0
107.0,11.0,10.0,cresh27,78.8323,200.0,65.0,29.6159,31.125,0.16934950384902478,-0.9855560590580776,0.9749279121818236,-0.22252093395631434,10.0
85.0,10.0,10.0,cresh27,60.2647,194.0,48.0,26.9646,29.5,0.02617694830787342,-0.9996573249755571,0.9749279121818236,-0.22252093395631434,10.0
96.0,10.0,10.0,cresh27,61.9099,317.0,45.0,25.1056,29.625,-0.026176948307873173,-0.9996573249755571,0.9749279121818236,-0.22252093395631434,10.0
86.0,10.0,10.0,cresh29,87.1136,45.0,55.0,28.881999999999998,30.625,-0.15212338618991686,-0.9883615104677608,0.9749279121818236,-0.22252093395631434,10.0
98.0,10.0,10.0,cresh27,61.1475,15.0,44.0,25.0743,29.125,-0.19080899537654475,-0.9816271834476641,0.9749279121818236,-0.22252093395631434,10.0
84.0,10.0,10.0,cresh29,59.6077,333.0,48.0,27.4258,27.5,-0.5037739770455262,-0.8638355052043958,0.9749279121818236,-0.22252093395631434,10.0
74.0,10.0,10.0,cresh29,59.7914,337.0,50.0,27.3668,27.75,-0.5664062369248329,-0.8241261886220156,0.9749279121818236,-0.22252093395631434,10.0
87.0,10.0,10.0,cresh29,59.5177,289.0,52.0,27.4984,27.875,-0.6190939493098341,-0.7853169308807448,0.9749279121818236,-0.22252093395631434,10.0
70.0,10.0,10.0,cresh29,59.5968,282.0,52.0,27.5437,27.125,-0.6915130557822693,-0.7223639620597557,0.9749279121818236,-0.22252093395631434,10.0
70.0,10.0,10.0,cresh29,59.5299,412.0,46.0,27.5743,27.5,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434,10.0
99.0,10.0,10.0,cresh27,75.5867,157.0,66.0,28.6591,29.625,-0.8216469379421638,-0.5699967625963028,0.9749279121818236,-0.22252093395631434,11.0
97.0,10.0,10.0,cresh27,81.2423,69.0,67.0,27.8196,30.125,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434,10.0
99.0,10.0,10.0,cresh29,59.7452,70.0,52.0,27.5574,27.5,-0.8616291604415258,-0.5075383629607041,0.9749279121818236,-0.22252093395631434,10.0
87.0,10.0,10.0,cresh27,77.6563,147.0,67.0,27.9822,31.0,-0.8788171126619653,-0.4771587602596087,0.9749279121818236,-0.22252093395631434,10.0
99.0,10.0,10.0,cresh29,59.7355,78.0,48.0,27.5574,27.5,-0.8929789434111368,-0.4500984410374354,0.9749279121818236,-0.22252093395631434,10.0
98.0,10.0,10.0,cresh27,80.0957,159.0,68.0,27.7934,31.125,-0.9081431738250814,-0.41865973753742797,0.9749279121818236,-0.22252093395631434,10.0
70.0,10.0,10.0,cresh29,59.733000000000004,176.0,48.0,27.5574,27.5,-0.9222009716704516,-0.3867109616368209,0.9749279121818236,-0.22252093395631434,10.0
90.0,10.0,10.0,cresh27,78.6352,157.0,65.0,29.1263,31.125,-0.9681476403781076,-0.25038000405444183,0.9749279121818236,-0.22252093395631434,10.0
70.0,10.0,10.0,cresh29,59.7501,164.0,51.0,27.5574,27.625,-0.9692309097067544,-0.2461532930289929,0.9749279121818236,-0.22252093395631434,10.0
74.0,10.0,10.0,cresh29,60.0311,157.0,50.0,27.5153,27.25,-0.9816271834476641,-0.1908089953765446,0.9749279121818236,-0.22252093395631434,10.0
97.0,10.0,10.0,cresh20,53.9992,158.0,43.0,23.570999999999998,28.125,0.11320321376790687,-0.9935718556765876,0.43388373911755823,-0.9009688679024191,10.0
83.0,10.0,10.0,cresh20,53.8752,68.0,45.0,23.8384,27.625,0.01745240643728344,-0.9998476951563912,0.43388373911755823,-0.9009688679024191,10.0
79.0,10.0,10.0,cresh17,53.8545,66.0,47.0,23.81,28.75,0.013089595571344636,-0.9999143275740071,0.43388373911755823,-0.9009688679024191,9.0
108.0,9.0,11.0,cresh17,55.7645,66.0,48.0,22.7128,27.125,-0.6225146366376194,-0.782608156852414,0.43388373911755823,-0.9009688679024191,9.0
91.0,10.0,10.0,cresh23,60.2014,307.0,49.0,27.111,29.375,-0.6755902076156601,-0.7372773368101241,0.43388373911755823,-0.9009688679024191,10.0
83.0,11.0,11.0,cresh17,72.6058,244.0,66.0,29.4506,30.75,-0.7193398003386512,-0.6946583704589973,0.43388373911755823,-0.9009688679024191,9.0
84.0,11.0,10.0,cresh23,60.0506,347.0,48.0,27.1731,29.375,-0.7313537016191705,-0.6819983600624986,0.43388373911755823,-0.9009688679024191,10.0
89.0,10.0,10.0,cresh20,70.0996,176.0,64.0,29.8244,29.875,-0.7489557207890021,-0.6626200482157375,0.43388373911755823,-0.9009688679024191,10.0
100.0,9.0,11.0,cresh17,54.8509,38.0,42.0,23.1235,30.125,-0.7826081568524138,-0.6225146366376196,0.43388373911755823,-0.9009688679024191,9.0
81.0,11.0,11.0,cresh17,54.4652,65.0,44.0,23.6605,29.625,-0.8064446042674827,-0.5913096483635824,0.43388373911755823,-0.9009688679024191,9.0
73.0,10.0,10.0,cresh23,59.2622,229.0,50.0,27.648000000000003,28.625,-0.9099612708765432,-0.4146932426562393,0.43388373911755823,-0.9009688679024191,10.0
71.0,9.0,10.0,cresh23,59.0931,167.0,53.0,27.6616,28.5,-0.9496991262018771,-0.3131638064837494,0.43388373911755823,-0.9009688679024191,9.0
70.0,10.0,11.0,cresh23,59.0444,285.0,52.0,27.648000000000003,28.125,-0.9681476403781076,-0.25038000405444183,0.43388373911755823,-0.9009688679024191,9.0
112.0,10.0,10.0,cresh22,55.5127,69.0,44.0,22.9666,28.75,0.4962165036752084,-0.8681988144891422,-0.433883739117558,-0.9009688679024191,11.0
69.0,10.0,11.0,cresh22,81.5331,44.0,55.0,27.6648,29.875,0.2840153447039226,-0.9588197348681929,-0.433883739117558,-0.9009688679024191,10.0
60.0,10.0,10.0,cresh22,87.2998,44.0,45.0,25.0138,26.625,0.21643961393810274,-0.9762960071199334,-0.433883739117558,-0.9009688679024191,11.0
63.0,10.0,10.0,cresh22,80.1112,44.0,48.0,24.7353,25.875,0.0871557427476582,-0.9961946980917455,-0.433883739117558,-0.9009688679024191,9.0
60.0,10.0,10.0,cresh22,80.2218,45.0,52.0,24.8355,26.875,0.01745240643728344,-0.9998476951563912,-0.433883739117558,-0.9009688679024191,9.0
71.0,10.0,10.0,cresh22,74.7672,190.0,64.0,27.9541,28.625,-0.047978128521343935,-0.9988483864849508,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh22,75.2406,194.0,69.0,27.7934,29.75,-0.12186934340514732,-0.992546151641322,-0.433883739117558,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh22,72.2243,195.0,67.0,27.9989,30.125,-0.1865240360087344,-0.9824503977255098,-0.433883739117558,-0.9009688679024191,10.0
72.0,10.0,10.0,cresh22,73.7848,191.0,66.0,28.2357,30.375,-0.25038000405444155,-0.9681476403781076,-0.433883739117558,-0.9009688679024191,10.0
89.0,11.0,10.0,cresh27,60.1138,305.0,48.0,27.3942,29.375,-0.7575649843840494,-0.6527597524627228,-0.433883739117558,-0.9009688679024191,10.0
90.0,10.0,10.0,cresh27,72.7724,374.0,65.0,29.6159,30.125,-0.8457278217039733,-0.5336145159156114,-0.433883739117558,-0.9009688679024191,10.0
81.0,10.0,10.0,cresh27,52.7948,65.0,44.0,24.1669,28.5,-0.8849876374630418,-0.4656145203251116,-0.433883739117558,-0.9009688679024191,10.0
95.0,10.0,10.0,cresh16,59.5299,193.0,53.0,27.1278,26.375,0.3705574375098363,-0.9288095528719242,0.7818314824680297,0.6234898018587336,10.0
110.0,10.0,10.0,cresh20,59.5299,193.0,53.0,27.1278,28.0,0.3665012267242971,-0.9304175679820246,0.7818314824680297,0.6234898018587336,10.0
110.0,10.0,10.0,cresh20,59.5299,193.0,53.0,27.1278,28.0,0.3665012267242971,-0.9304175679820246,0.7818314824680297,0.6234898018587336,10.0
99.0,10.0,10.0,cresh16,59.1539,208.0,55.0,27.2005,27.625,0.3296906452627873,-0.9440890203927842,0.7818314824680297,0.6234898018587336,11.0
109.0,10.0,10.0,cresh20,53.3958,65.0,45.0,23.8384,29.25,-0.8503522249955626,-0.5262139236518699,0.7818314824680297,0.6234898018587336,10.0
91.0,10.0,11.0,cresh17,76.3063,268.0,53.0,26.7796,29.375,-0.8681988144891424,-0.4962165036752081,0.7818314824680297,0.6234898018587336,11.0
80.0,10.0,11.0,cresh17,59.6892,118.0,53.0,27.2763,30.75,-0.9483236552061992,-0.3173046564050926,0.7818314824680297,0.6234898018587336,11.0
80.0,11.0,11.0,cresh17,63.2718,340.0,63.0,24.7072,27.0,-0.9733792584604484,-0.22920039092241415,0.7818314824680297,0.6234898018587336,11.0
80.0,11.0,10.0,cresh17,64.2673,339.0,49.0,24.5737,26.5,-0.9978589232386036,-0.06540312923014273,0.7818314824680297,0.6234898018587336,10.0
71.0,10.0,11.0,cresh17,63.3967,336.0,48.0,24.6623,29.125,-0.9925461516413221,0.12186934340514767,0.7818314824680297,0.6234898018587336,11.0
72.0,9.0,10.0,cresh17,59.9338,22.0,53.0,27.0962,29.375,-0.9537169507482268,0.30070579950427345,0.7818314824680297,0.6234898018587336,11.0
67.0,10.0,10.0,cresh17,63.9795,336.0,43.0,24.6175,29.375,-0.9238795325112866,0.38268343236509,0.7818314824680297,0.6234898018587336,11.0
78.0,9.0,10.0,cresh17,63.7563,22.0,50.0,27.1278,29.5,-0.9025852843498609,0.4305110968082949,0.7818314824680297,0.6234898018587336,11.0
78.0,10.0,10.0,cresh22,63.2932,345.0,44.0,24.9293,28.625,0.5482932295199138,-0.8362861558477596,0.9749279121818236,-0.22252093395631434,11.0
73.0,10.0,10.0,cresh22,62.846000000000004,351.0,43.0,24.7072,28.5,0.17794354547384186,-0.9840406976462908,0.9749279121818236,-0.22252093395631434,9.0
62.0,10.0,10.0,cresh22,61.8933,343.0,43.0,24.9126,28.625,0.09150161866340258,-0.9958049275746615,0.9749279121818236,-0.22252093395631434,11.0
62.0,10.0,10.0,cresh22,62.6521,341.0,43.0,24.7207,30.0,0.021814885034561214,-0.9997620270799092,0.9749279121818236,-0.22252093395631434,10.0
75.0,10.0,10.0,cresh17,82.9371,43.0,46.0,25.5875,28.375,-0.7163019434246541,-0.6977904598416802,0.9749279121818236,-0.22252093395631434,11.0
69.0,11.0,10.0,cresh17,79.6485,41.0,56.0,25.3225,28.25,-0.7431448254773942,-0.6691306063588581,0.9749279121818236,-0.22252093395631434,10.0
76.0,10.0,11.0,cresh17,62.3405,336.0,46.0,24.5904,28.75,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,11.0
79.0,10.0,11.0,cresh17,65.0083,92.0,48.0,26.1632,30.625,-0.7933533402912352,0.6087614290087205,0.9749279121818236,-0.22252093395631434,11.0
75.0,10.0,11.0,cresh17,65.9658,92.0,48.0,26.3113,30.125,-0.7372773368101242,0.6755902076156601,0.9749279121818236,-0.22252093395631434,11.0
81.0,10.0,11.0,cresh17,67.0873,92.0,53.0,26.5616,30.75,-0.625923472184059,0.7798844830928819,0.9749279121818236,-0.22252093395631434,11.0
118.0,10.0,10.0,cresh20,79.0276,44.0,51.0,25.4811,27.0,-0.043619387365335834,-0.9990482215818578,0.7818314824680297,0.6234898018587336,10.0
118.0,10.0,10.0,cresh20,79.0276,44.0,51.0,25.4811,27.0,-0.043619387365335834,-0.9990482215818578,0.7818314824680297,0.6234898018587336,10.0
118.0,10.0,10.0,cresh20,75.0122,43.0,46.0,25.381,24.75,-0.17364817766693047,-0.984807753012208,0.7818314824680297,0.6234898018587336,10.0
132.0,10.0,10.0,cresh20,78.7029,43.0,47.0,25.7178,26.125,-0.43444525740441703,-0.900698239322588,0.7818314824680297,0.6234898018587336,10.0
90.0,10.0,10.0,cresh20,54.2158,65.0,44.0,23.6921,25.25,-0.7040147244559685,-0.7101853756232853,0.7818314824680297,0.6234898018587336,10.0
90.0,10.0,10.0,cresh20,54.2669,64.0,45.0,23.6921,24.75,-0.7163019434246541,-0.6977904598416802,0.7818314824680297,0.6234898018587336,10.0
70.0,10.0,10.0,cresh20,54.2474,65.0,45.0,23.6921,24.75,-0.7163019434246541,-0.6977904598416802,0.7818314824680297,0.6234898018587336,10.0
70.0,10.0,10.0,cresh20,54.1611,64.0,47.0,23.7363,24.75,-0.7223639620597555,-0.6915130557822695,0.7818314824680297,0.6234898018587336,10.0
98.0,10.0,10.0,cresh20,54.1221,65.0,44.0,23.7647,24.625,-0.7489557207890021,-0.6626200482157375,0.7818314824680297,0.6234898018587336,9.0
106.0,10.0,10.0,cresh20,54.0978,64.0,46.0,23.7784,24.5,-0.7604059656000308,-0.6494480483301834,0.7818314824680297,0.6234898018587336,10.0
70.0,10.0,10.0,cresh20,54.1769,64.0,44.0,23.750999999999998,24.0,-0.7743926440821854,-0.6327053285625163,0.7818314824680297,0.6234898018587336,10.0
70.0,10.0,10.0,cresh20,54.2426,64.0,44.0,23.750999999999998,23.875,-0.788010753606722,-0.6156614753256582,0.7818314824680297,0.6234898018587336,10.0
92.0,10.0,10.0,cresh20,54.1769,65.0,45.0,23.750999999999998,26.375,-0.8314696123025452,-0.5555702330196022,0.7818314824680297,0.6234898018587336,10.0
93.0,10.0,10.0,cresh20,53.6525,63.0,44.0,24.2122,26.25,-0.8808907382053857,-0.4733196671848431,0.7818314824680297,0.6234898018587336,10.0
