heartRate_cozie,light_cozie,noise_cozie,thermal_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder
94.0,10.0,10.0,11.0,cresh03,7.0,-0.9117620435770886,0.4107188526134774,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
90.0,9.0,10.0,10.0,cresh03,7.0,-0.8829475928589271,0.4694715627858904,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
91.0,9.0,10.0,10.0,cresh03,7.0,-0.8638355052043958,0.5037739770455261,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
92.0,10.0,10.0,10.0,cresh03,7.0,-0.8410390129643927,0.5409744713679937,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
86.0,9.0,10.0,10.0,cresh03,7.0,-0.8241261886220159,0.5664062369248325,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
83.0,10.0,10.0,10.0,cresh03,7.0,-0.7933533402912352,0.6087614290087205,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
82.0,9.0,10.0,10.0,cresh03,7.0,-0.7716245833877202,0.6360782202777636,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
86.0,9.0,10.0,10.0,cresh03,7.0,-0.7518398074789773,0.6593458151000691,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
84.0,9.0,10.0,10.0,cresh03,7.0,-0.7193398003386512,0.6946583704589973,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
84.0,10.0,10.0,10.0,cresh03,7.0,-0.6755902076156605,0.7372773368101239,0.43388373911755823,-0.900968867902419,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
64.0,10.0,10.0,10.0,cresh05,7.0,0.6052939880428945,-0.796002002534622,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
101.0,9.0,11.0,11.0,cresh01,1.0,0.5591929034707469,-0.8290375725550416,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
64.0,10.0,10.0,10.0,cresh06,4.0,0.5519369853120583,-0.8338858220671681,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
61.0,10.0,10.0,10.0,cresh05,7.0,0.5262139236518694,-0.850352224995563,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
61.0,10.0,10.0,10.0,cresh05,7.0,0.5187732581605213,-0.8549118706729466,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
59.0,10.0,10.0,10.0,cresh06,4.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
81.0,9.0,10.0,11.0,cresh01,3.0,0.49621650367520836,-0.8681988144891422,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
63.0,10.0,10.0,10.0,cresh06,4.0,0.4422886902190013,-0.8968727415326883,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
71.0,9.0,10.0,11.0,cresh01,3.0,0.4344452574044172,-0.9006982393225879,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
74.0,10.0,10.0,10.0,cresh05,7.0,0.4305110968082951,-0.9025852843498606,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
60.0,10.0,10.0,10.0,cresh06,4.0,0.38268343236508984,-0.9238795325112867,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
77.0,9.0,10.0,10.0,cresh01,3.0,0.37460659341591224,-0.9271838545667873,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
73.0,10.0,10.0,10.0,cresh05,7.0,0.36243803828370175,-0.9320078692827984,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
55.0,10.0,10.0,10.0,cresh06,0.0,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0
68.0,9.0,11.0,10.0,cresh01,3.0,0.31316380648374936,-0.949699126201877,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
59.0,10.0,10.0,9.0,cresh06,4.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
74.0,9.0,10.0,10.0,cresh01,3.0,0.25038000405444133,-0.9681476403781077,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
61.0,10.0,10.0,10.0,cresh05,7.0,0.23768589232617293,-0.9713420698132614,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
72.0,10.0,10.0,10.0,cresh05,7.0,0.19936793441719725,-0.9799247046208296,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
60.0,10.0,10.0,9.0,cresh06,4.0,0.19509032201612816,-0.9807852804032304,-0.433883739117558,-0.9009688679024191,0.09836065573770492,0.4672131147540984,0.0,0.10655737704918032,0.08196721311475409,0.0,0.17894736842105263,0.3105263157894737,0.015789473684210527,0.08947368421052632,0.09473684210526316,0.0
70.0,9.0,10.0,10.0,cresh01,3.0,0.18652403600873463,-0.9824503977255098,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
59.0,10.0,10.0,10.0,cresh05,7.0,0.17794354547384184,-0.9840406976462909,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
64.0,10.0,10.0,10.0,cresh01,3.0,0.12186934340514755,-0.992546151641322,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
68.0,10.0,10.0,9.0,cresh05,7.0,0.07410849019539918,-0.9972501850994857,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
63.0,9.0,10.0,10.0,cresh01,3.0,0.05233595624294381,-0.9986295347545738,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
74.0,10.0,10.0,9.0,cresh05,7.0,0.03925981575906851,-0.9992290362407229,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
110.0,10.0,10.0,10.0,cresh05,0.0,0.021814885034561218,-0.9997620270799091,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0
59.0,9.0,10.0,10.0,cresh01,3.0,-0.013089595571344391,-0.999914327574007,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
60.0,9.0,10.0,10.0,cresh01,3.0,-0.07845909572784482,-0.996917333733128,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
93.0,9.0,10.0,10.0,cresh13,10.0,-0.08280820751220438,-0.9965655024977614,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
59.0,9.0,10.0,10.0,cresh01,3.0,-0.14349262199117913,-0.9896513868196702,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
87.0,10.0,10.0,10.0,cresh10,14.0,-0.1478094111296106,-0.9890158633619168,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
76.0,10.0,10.0,10.0,cresh07,14.0,-0.15212338618991686,-0.9883615104677607,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
74.0,10.0,10.0,10.0,cresh07,14.0,-0.16934950384902459,-0.9855560590580777,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
112.0,11.0,10.0,10.0,cresh03,7.0,-0.17364817766693047,-0.984807753012208,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
64.0,10.0,10.0,10.0,cresh01,3.0,-0.2079116908177595,-0.9781476007338056,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
76.0,10.0,10.0,10.0,cresh10,14.0,-0.21643961393810296,-0.9762960071199334,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
81.0,11.0,10.0,10.0,cresh03,7.0,-0.2419218955996675,-0.9702957262759965,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
75.0,10.0,10.0,10.0,cresh07,14.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
59.0,10.0,10.0,10.0,cresh01,3.0,-0.275637355816999,-0.9612616959383189,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
80.0,10.0,10.0,10.0,cresh10,14.0,-0.275637355816999,-0.9612616959383189,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
77.0,10.0,10.0,10.0,cresh07,14.0,-0.3007057995042731,-0.9537169507482269,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
71.0,10.0,10.0,10.0,cresh03,7.0,-0.3131638064837496,-0.949699126201877,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
75.0,10.0,10.0,10.0,cresh10,14.0,-0.32969064526278713,-0.9440890203927843,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
64.0,10.0,10.0,10.0,cresh01,3.0,-0.33791671800332673,-0.9411760152563707,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
83.0,10.0,10.0,10.0,cresh03,7.0,-0.3624380382837015,-0.9320078692827986,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
77.0,10.0,10.0,10.0,cresh07,14.0,-0.36650122672429736,-0.9304175679820245,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
62.0,10.0,10.0,11.0,cresh01,3.0,-0.3987490689252463,-0.917060074385124,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
81.0,10.0,10.0,10.0,cresh07,14.0,-0.4027466898587371,-0.9153114791194472,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
82.0,11.0,10.0,10.0,cresh03,7.0,-0.4186597375374282,-0.9081431738250813,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
76.0,10.0,10.0,11.0,cresh10,14.0,-0.4226182617406993,-0.90630778703665,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
89.0,10.0,11.0,11.0,cresh13,1.0,-0.43837114678907746,-0.8987940462991669,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
74.0,11.0,10.0,10.0,cresh03,7.0,-0.4500984410374351,-0.8929789434111369,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
79.0,10.0,11.0,11.0,cresh08,6.0,-0.46174861323503374,-0.8870108331782218,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0
73.0,10.0,10.0,10.0,cresh10,14.0,-0.4809887689193874,-0.8767267557075078,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
91.0,10.0,10.0,10.0,cresh04,2.0,-0.4962165036752082,-0.8681988144891423,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0
64.0,10.0,10.0,10.0,cresh08,14.0,-0.4962165036752082,-0.8681988144891423,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
87.0,10.0,10.0,10.0,cresh14,10.0,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
77.0,11.0,10.0,10.0,cresh03,7.0,-0.5037739770455262,-0.8638355052043958,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
91.0,10.0,10.0,10.0,cresh05,7.0,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
111.0,10.0,10.0,11.0,cresh11,7.0,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
70.0,10.0,10.0,10.0,cresh10,14.0,-0.5372996083468239,-0.8433914458128856,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
75.0,10.0,10.0,10.0,cresh08,14.0,-0.5372996083468239,-0.8433914458128856,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
100.0,10.0,10.0,10.0,cresh14,10.0,-0.5591929034707467,-0.8290375725550418,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
114.0,11.0,10.0,10.0,cresh03,7.0,-0.5628049276950685,-0.8265897491271886,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
87.0,10.0,10.0,10.0,cresh08,13.0,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
78.0,10.0,11.0,10.0,cresh10,13.0,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
117.0,11.0,10.0,10.0,cresh03,7.0,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
77.0,10.0,10.0,10.0,cresh08,13.0,-0.5807029557109398,-0.8141155183563192,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
83.0,10.0,10.0,10.0,cresh10,13.0,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
80.0,10.0,10.0,10.0,cresh10,13.0,-0.5983246005706591,-0.8012538126910607,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
127.0,11.0,10.0,10.0,cresh03,7.0,-0.6087614290087207,-0.7933533402912352,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
74.0,10.0,10.0,10.0,cresh10,14.0,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
83.0,11.0,10.0,10.0,cresh03,7.0,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
90.0,10.0,10.0,10.0,cresh13,10.0,-0.646123979642964,-0.7632324697825288,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
70.0,10.0,10.0,9.0,cresh07,14.0,-0.6494480483301835,-0.760405965600031,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
84.0,10.0,10.0,10.0,cresh03,7.0,-0.6658816660008342,-0.7460573750616997,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
88.0,10.0,10.0,10.0,cresh14,10.0,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
80.0,10.0,10.0,10.0,cresh07,14.0,-0.6851829903263591,-0.7283709698824002,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
