light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
10.0,10.0,11.0,cresh05,61.5007,451.0,51.0,27.4563,-0.5591929034707467,-0.8290375725550418,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh01,61.5214,457.0,51.0,27.4258,-0.5664062369248329,-0.8241261886220156,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh03,61.5007,499.0,52.0,27.3942,-0.587785252292473,-0.8090169943749475,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,61.345,502.0,54.0,27.4984,-0.6225146366376194,-0.782608156852414,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh14,59.6661,94.0,48.0,26.6361,-0.6225146366376194,-0.782608156852414,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh15,61.1504,496.0,54.0,27.5437,-0.6259234721840591,-0.7798844830928818,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh03,61.2647,500.0,51.0,27.5437,-0.636078220277764,-0.77162458338772,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh01,61.0652,553.0,48.0,27.5743,-0.6723668074346679,-0.7402181274868322,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh15,61.0141,543.0,46.0,27.5437,-0.6788007455329418,-0.7343225094356856,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh03,61.0141,543.0,46.0,27.5437,-0.6788007455329418,-0.7343225094356856,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,60.7769,492.0,47.0,27.6332,-0.7193398003386512,-0.6946583704589973,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh15,60.643,456.0,48.0,27.7206,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh03,60.7586,432.0,48.0,27.648000000000003,-0.7460573750616994,-0.6658816660008344,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,60.7027,384.0,48.0,27.6764,-0.7660444431189779,-0.6427876096865396,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh03,60.5299,413.0,47.0,27.7206,-0.788010753606722,-0.6156614753256582,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,60.5323,530.0,51.0,27.7069,-0.8064446042674827,-0.5913096483635824,0.9749279121818236,-0.22252093395631434
9.0,11.0,11.0,cresh02,60.4654,558.0,49.0,27.7659,-0.8090169943749473,-0.5877852522924732,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh02,60.3705,563.0,50.0,27.8112,-0.8090169943749473,-0.5877852522924732,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,60.379,531.0,50.0,27.7522,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh01,59.9253,561.0,46.0,27.8554,-0.8767267557075077,-0.4809887689193877,0.9749279121818236,-0.22252093395631434
9.0,11.0,11.0,cresh02,59.8389,573.0,49.0,27.8385,-0.8808907382053857,-0.4733196671848431,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh01,59.3997,542.0,45.0,27.9765,-0.9063077870366502,-0.4226182617406991,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,59.6187,618.0,46.0,27.887,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh01,59.5943,867.0,48.0,27.9007,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh15,59.4666,1016.0,47.0,27.9323,-0.9510565162951535,-0.30901699437494756,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh01,59.463,894.0,46.0,27.9007,-0.9550199444571866,-0.29654157497557104,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh15,59.244,669.0,49.0,27.9765,-0.9702957262759965,-0.2419218955996678,0.9749279121818236,-0.22252093395631434
9.0,10.0,11.0,cresh13,52.3897,63.0,44.0,24.566,-0.9702957262759965,-0.2419218955996678,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh01,59.0615,635.0,46.0,28.0218,-0.9723699203976767,-0.23344536385590517,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh15,59.1223,601.0,48.0,27.9765,-0.9840406976462909,-0.17794354547384147,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh15,58.3023,553.0,49.0,28.3166,-0.9940563382223195,-0.10886687485196507,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh12,58.1576,509.0,52.0,28.345,-0.9972501850994857,-0.07410849019539924,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,57.0711,159.0,43.0,22.7076,-0.9986295347545738,-0.052335956242944306,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh15,58.3194,456.0,49.0,28.2408,-0.9993908270190958,-0.034899496702500754,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh12,58.0481,430.0,48.0,28.3903,-0.9998476951563913,-0.017452406437283498,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,57.879,419.0,51.0,28.4492,-0.9999904807207345,-0.0043633092847464834,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh14,75.7835,147.0,66.0,29.2137,-0.9992290362407229,0.03925981575906865,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh12,57.9848,226.0,51.0,28.3755,-0.9978589232386035,0.06540312923014326,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,58.0627,210.0,49.0,28.3166,-0.9953961983671789,0.09584575252022405,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh14,81.9904,41.0,51.0,25.6146,-0.992546151641322,0.12186934340514768,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh15,58.2379,183.0,49.0,28.0944,-0.9824503977255098,0.18652403600873432,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh14,82.2366,41.0,48.0,25.6459,-0.9799247046208297,0.19936793441719694,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh15,58.53100000000001,176.0,49.0,27.9459,-0.9670459389139432,0.2546019482055274,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,76.8979,99.0,72.0,28.0418,-0.9063077870366498,0.4226182617406996,0.9749279121818236,-0.22252093395631434
9.0,10.0,10.0,cresh13,60.025,60.0,54.0,26.6498,-0.8526401643540922,0.522498564715949,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh05,62.4752,159.0,46.0,26.8014,0.507538362960704,-0.8616291604415258,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,62.2453,169.0,50.0,26.8604,0.4694715627858907,-0.882947592858927,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,62.474,191.0,50.0,26.8298,0.3420201433256689,-0.9396926207859083,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,62.3475,134.0,48.0,26.9193,0.25038000405444133,-0.9681476403781077,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,60.9107,47.0,47.0,26.4413,0.16504760586067765,-0.9862856015372314,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,62.2526,142.0,47.0,26.9646,0.11320321376790689,-0.9935718556765875,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,62.1419,156.0,50.0,26.993,0.09584575252022391,-0.9953961983671789,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,62.1419,156.0,50.0,26.993,0.09584575252022391,-0.9953961983671789,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,61.9667,162.0,49.0,27.0962,-0.004363309284746621,-0.9999904807207345,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,61.8852,173.0,52.0,27.1415,-0.08715574274765794,-0.9961946980917455,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh13,60.3182,47.0,47.0,26.6803,-0.16504760586067743,-0.9862856015372314,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,61.9837,265.0,53.0,27.3942,-0.410718852613477,-0.9117620435770887,0.43388373911755823,-0.900968867902419
11.0,10.0,10.0,cresh03,62.1577,258.0,47.0,27.4121,-0.43837114678907746,-0.8987940462991669,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh03,61.9059,317.0,46.0,27.4848,-0.47331966718484325,-0.8808907382053857,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh03,61.8402,325.0,47.0,27.4711,-0.47715876025960846,-0.8788171126619654,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,61.8353,275.0,48.0,27.4563,-0.49242356010346694,-0.8703556959398997,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,52.5515,64.0,44.0,25.0409,-0.5037739770455262,-0.8638355052043958,0.43388373911755823,-0.900968867902419
10.0,11.0,10.0,cresh03,61.3985,270.0,51.0,27.5574,-0.5262139236518696,-0.8503522249955628,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,52.5552,63.0,44.0,25.0409,-0.5591929034707467,-0.8290375725550418,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,52.4323,65.0,44.0,24.8334,-0.6122172800344491,-0.7906895737438435,0.43388373911755823,-0.900968867902419
11.0,10.0,10.0,cresh03,61.4375,404.0,48.0,27.6932,-0.646123979642964,-0.7632324697825288,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,53.1172,66.0,45.0,24.4933,-0.6626200482157376,-0.7489557207890021,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh14,59.5238,46.0,49.0,26.9593,-0.69779045984168,-0.7163019434246545,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,53.6683,65.0,45.0,24.5207,-0.7547095802227719,-0.6560590289905074,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,60.7087,412.0,51.0,28.0218,-0.7853169308807446,-0.6190939493098343,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,53.7134,62.0,48.0,24.507,-0.7960020025346222,-0.6052939880428941,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,60.9825,489.0,56.0,27.9596,-0.8141155183563193,-0.5807029557109397,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,53.4348,62.0,45.0,25.0862,-0.8338858220671681,-0.5519369853120584,0.43388373911755823,-0.900968867902419
9.0,11.0,11.0,cresh02,53.25100000000001,65.0,44.0,24.8187,-0.8594064115014528,-0.5112930860770518,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,53.3958,62.0,44.0,24.7324,-0.8681988144891424,-0.4962165036752081,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,59.4179,37.0,53.0,26.9446,-0.8767267557075077,-0.4809887689193877,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,60.6808,313.0,55.0,27.9765,-0.8767267557075077,-0.4809887689193877,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,53.2231,62.0,44.0,24.6113,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,53.2231,62.0,44.0,24.6113,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,58.8048,38.0,54.0,26.9172,-0.9099612708765431,-0.41469324265623925,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,53.1026,63.0,44.0,24.507,-0.9255405040175664,-0.37864861735243294,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,58.3765,38.0,54.0,26.8572,-0.938191335922484,-0.34611705707749335,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh06,80.2447,321.0,63.0,29.1853,-0.9575713608048145,-0.28819626813408905,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh06,58.8486,490.0,47.0,28.1681,-0.9692309097067544,-0.24615329302899286,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh10,81.7073,125.0,46.0,26.0714,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,58.9982,414.0,49.0,28.0807,-0.9753423205085128,-0.22069743502150077,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,59.0262,366.0,50.0,28.0944,-0.9807852804032303,-0.19509032201612866,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh10,79.3951,1294.0,48.0,26.8547,-0.981627183447664,-0.1908089953765446,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,59.0055,35.0,56.0,26.7982,-0.9855560590580776,-0.16934950384902486,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,58.677,330.0,50.0,28.2134,-0.9883615104677607,-0.15212338618991716,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,58.7257,314.0,52.0,28.1534,-0.9940563382223195,-0.10886687485196507,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,58.9654,36.0,53.0,26.8267,-0.9945218953682734,-0.10452846326765335,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh10,80.2218,1294.0,44.0,26.9298,-0.9965655024977614,-0.08280820751220469,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,58.5821,261.0,47.0,28.0944,-0.9978589232386035,-0.06540312923014273,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh10,81.7418,41.0,44.0,25.8493,-0.9996573249755573,-0.026176948307873482,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,59.2659,31.0,55.0,26.813,-0.9999619230641713,0.008726535498374096,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh10,74.7934,1294.0,45.0,26.3833,-0.9983916705573488,0.05669278756337735,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,59.0785,28.0,54.0,26.6803,-0.9978589232386035,0.06540312923014326,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh03,58.4325,111.0,48.0,28.0049,-0.9975640502598243,0.06975647374412522,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh10,77.592,1294.0,45.0,26.5283,-0.9945218953682734,0.104528463267653,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh03,58.2573,80.0,47.0,27.9596,-0.9940563382223196,0.10886687485196471,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh14,59.2282,63.0,51.0,26.7393,-0.9914448613738105,0.13052619222005124,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh10,80.0541,41.0,50.0,25.4529,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh03,58.3656,54.0,46.0,27.887,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh03,58.3315,184.0,51.0,27.8554,-0.9781476007338056,0.20791169081775943,0.43388373911755823,-0.900968867902419
9.0,11.0,11.0,cresh13,59.2403,61.0,55.0,26.754,-0.9681476403781077,0.2503800040544415,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh03,58.3741,176.0,47.0,27.7659,-0.9612616959383188,0.2756373558169994,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh03,58.2853,178.0,47.0,27.7522,-0.9550199444571867,0.2965415749755707,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,58.4362,176.0,53.0,27.6616,-0.9396926207859083,0.34202014332566905,0.43388373911755823,-0.900968867902419
9.0,11.0,11.0,cresh13,84.1159,99.0,63.0,27.9828,-0.9222009716704518,0.3867109616368206,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh03,59.8973,178.0,48.0,27.6932,-0.9117620435770886,0.4107188526134774,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,61.1613,176.0,47.0,28.1818,-0.8829475928589271,0.4694715627858904,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,61.5153,176.0,46.0,28.2576,-0.8638355052043958,0.5037739770455261,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh03,61.8718,176.0,46.0,28.3755,-0.8410390129643927,0.5409744713679937,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,62.1455,174.0,45.0,28.3755,-0.8241261886220159,0.5664062369248325,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh03,62.2356,176.0,48.0,28.3755,-0.7933533402912352,0.6087614290087205,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,62.3025,176.0,45.0,28.4208,-0.7716245833877202,0.6360782202777636,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,62.2416,175.0,46.0,28.4208,-0.7518398074789773,0.6593458151000691,0.43388373911755823,-0.900968867902419
9.0,10.0,10.0,cresh03,62.4144,175.0,46.0,28.404,-0.7193398003386512,0.6946583704589973,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh03,62.4923,177.0,46.0,28.4208,-0.6755902076156605,0.7372773368101239,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh05,61.6625,119.0,49.0,26.6835,0.6052939880428945,-0.796002002534622,-0.433883739117558,-0.9009688679024191
9.0,11.0,11.0,cresh01,82.9091,123.0,65.0,28.5029,0.5591929034707469,-0.8290375725550416,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh06,53.6963,65.0,44.0,24.4175,0.5519369853120583,-0.8338858220671681,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,61.0993,104.0,48.0,26.7287,0.5262139236518694,-0.850352224995563,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,61.0421,102.0,49.0,26.8014,0.5187732581605213,-0.8549118706729466,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh06,53.4761,70.0,44.0,24.5207,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
9.0,10.0,11.0,cresh01,67.4973,48.0,46.0,26.2644,0.49621650367520836,-0.8681988144891422,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh06,53.2255,62.0,44.0,24.4344,0.4422886902190013,-0.8968727415326883,-0.433883739117558,-0.9009688679024191
9.0,10.0,11.0,cresh01,66.9462,33.0,46.0,26.3402,0.4344452574044172,-0.9006982393225879,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,60.8365,93.0,51.0,26.7877,0.4305110968082951,-0.9025852843498606,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh06,53.0065,65.0,44.0,24.4481,0.38268343236508984,-0.9238795325112867,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,66.8623,47.0,47.0,26.3992,0.37460659341591224,-0.9271838545667873,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,60.5761,143.0,50.0,26.9056,0.36243803828370175,-0.9320078692827984,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh06,54.902,28.0,41.0,24.7882,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191
9.0,11.0,10.0,cresh01,66.3051,33.0,47.0,26.4581,0.31316380648374936,-0.949699126201877,-0.433883739117558,-0.9009688679024191
10.0,10.0,9.0,cresh06,52.4676,70.0,45.0,24.5523,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,66.8635,35.0,48.0,26.2949,0.25038000405444133,-0.9681476403781077,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,60.6297,112.0,49.0,26.8604,0.23768589232617293,-0.9713420698132614,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,60.4484,118.0,50.0,26.9193,0.19936793441719725,-0.9799247046208296,-0.433883739117558,-0.9009688679024191
10.0,10.0,9.0,cresh06,52.4213,64.0,44.0,24.4765,0.19509032201612816,-0.9807852804032304,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,66.6469,38.0,49.0,26.2644,0.18652403600873463,-0.9824503977255098,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,60.3961,114.0,50.0,26.9193,0.17794354547384184,-0.9840406976462909,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh01,66.535,34.0,49.0,26.2812,0.12186934340514755,-0.992546151641322,-0.433883739117558,-0.9009688679024191
10.0,10.0,9.0,cresh05,60.1953,133.0,49.0,26.8919,0.07410849019539918,-0.9972501850994857,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,66.1396,41.0,48.0,26.3686,0.05233595624294381,-0.9986295347545738,-0.433883739117558,-0.9009688679024191
10.0,10.0,9.0,cresh05,60.0396,128.0,52.0,26.9341,0.03925981575906851,-0.9992290362407229,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh05,56.5444,244.0,42.0,26.3434,0.021814885034561218,-0.9997620270799091,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,65.861,46.0,46.0,26.4581,-0.013089595571344391,-0.999914327574007,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,65.7722,46.0,46.0,26.4413,-0.07845909572784482,-0.996917333733128,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh13,60.0311,46.0,47.0,26.4834,-0.08280820751220438,-0.9965655024977614,-0.433883739117558,-0.9009688679024191
9.0,10.0,10.0,cresh01,65.7953,48.0,46.0,26.4581,-0.14349262199117913,-0.9896513868196702,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh10,85.9189,45.0,44.0,25.4091,-0.1478094111296106,-0.9890158633619168,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh07,83.84700000000002,46.0,45.0,25.3059,-0.15212338618991686,-0.9883615104677607,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh07,80.7284,44.0,46.0,24.8073,-0.16934950384902459,-0.9855560590580777,-0.433883739117558,-0.9009688679024191
11.0,10.0,10.0,cresh03,59.3717,157.0,49.0,26.9509,-0.17364817766693047,-0.984807753012208,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh01,65.4328,49.0,45.0,26.5455,-0.2079116908177595,-0.9781476007338056,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh10,86.7456,43.0,46.0,25.3945,-0.21643961393810296,-0.9762960071199334,-0.433883739117558,-0.9009688679024191
11.0,10.0,10.0,cresh03,59.1345,159.0,46.0,27.0373,-0.2419218955996675,-0.9702957262759965,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh07,79.721,45.0,45.0,24.8657,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh01,65.5216,50.0,46.0,26.5003,-0.275637355816999,-0.9612616959383189,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh10,81.9809,43.0,44.0,25.1025,-0.275637355816999,-0.9612616959383189,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh07,84.1479,44.0,44.0,25.3945,-0.3007057995042731,-0.9537169507482269,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh03,58.9775,166.0,47.0,27.0373,-0.3131638064837496,-0.949699126201877,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh10,78.08800000000002,44.0,46.0,25.189,-0.32969064526278713,-0.9440890203927843,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh01,65.2186,51.0,47.0,26.5003,-0.33791671800332673,-0.9411760152563707,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh03,58.8814,171.0,47.0,27.0688,-0.3624380382837015,-0.9320078692827986,-0.433883739117558,-0.9009688679024191
10.0,10.0,10.0,cresh07,81.8262,43.0,45.0,25.3225,-0.36650122672429736,-0.9304175679820245,-0.433883739117558,-0.9009688679024191
